model,date,n_universe,pool_up_count,pool_down_count,sel_up_count,sel_down_count,up_dir_acc_5d,sel_up_avg_ret_5d,down_dir_acc_5d,sel_down_avg_ret_5d,smcr_up_1pct_pool,smcr_up_1pct_sel,smcr_down_1pct_pool,smcr_down_1pct_sel,n_strong_up_1pct,n_strong_down_1pct,smcr_up_2pct_pool,smcr_up_2pct_sel,smcr_down_2pct_pool,smcr_down_2pct_sel,n_strong_up_2pct,n_strong_down_2pct,smcr_up_3pct_pool,smcr_up_3pct_sel,smcr_down_3pct_pool,smcr_down_3pct_sel,n_strong_up_3pct,n_strong_down_3pct,top1_up_capture,top3_up_capture,top5_up_capture,top1_down_capture,top3_down_capture,top5_down_capture,pool_precision_up,pool_precision_down,sel_precision_up,sel_precision_down,sel_lift_up,sel_up_avg_mfe,sel_up_avg_mae,sel_up_avg_ret_1d,sel_up_avg_ret_3d,regime,n_iios_signals
MODEL_B,2025-07-01,210,20,20,6,6,0.5,-0.9016166666666666,0.6666666666666666,-3.0952333333333333,0.10256410256410256,0.02564102564102564,0.13333333333333333,0.05333333333333334,78,75,0.17073170731707318,0.04878048780487805,0.20408163265306123,0.08163265306122448,41,49,0.19230769230769232,0.038461538461538464,0.19230769230769232,0.11538461538461539,26,26,0,0,0,0,2,2,0.35,0.5,0.3333333333333333,0.6666666666666666,1.7073170731707317,2.578516666666667,-3.142666666666667,0.13711666666666666,-0.13425000000000006,TRENDING_UP,81
MODEL_C,2025-07-01,210,20,20,6,6,0.6666666666666666,0.3803833333333335,0.5,1.4294499999999999,0.10256410256410256,0.038461538461538464,0.10666666666666667,0.02666666666666667,78,75,0.12195121951219512,0.07317073170731707,0.16326530612244897,0.04081632653061224,41,49,0.11538461538461539,0.07692307692307693,0.15384615384615385,0.07692307692307693,26,26,0,0,0,0,1,1,0.25,0.4,0.5,0.3333333333333333,2.5609756097560976,4.382983333333334,-2.9647000000000006,0.10070000000000008,1.3967,TRENDING_UP,81
MODEL_A,2025-07-02,210,20,0,6,0,0.6666666666666666,1.2583333333333333,,,0.1527777777777778,0.05555555555555555,0.0,0.0,72,74,0.15217391304347827,0.043478260869565216,0.0,0.0,46,44,0.1935483870967742,0.06451612903225806,0.0,0.0,31,27,0,0,0,0,0,0,0.35,0.0,0.3333333333333333,0.0,1.5217391304347825,4.073666666666667,-2.5456499999999997,0.22986666666666666,1.1554,TRENDING_UP,62
MODEL_B,2025-07-02,210,20,20,6,6,0.16666666666666666,-1.5959333333333332,0.5,1.7052000000000003,0.1111111111111111,0.013888888888888888,0.12162162162162163,0.013513513513513514,72,74,0.10869565217391304,0.021739130434782608,0.1590909090909091,0.022727272727272728,46,44,0.12903225806451613,0.03225806451612903,0.1111111111111111,0.0,31,27,0,0,0,0,0,0,0.25,0.35,0.16666666666666666,0.16666666666666666,0.7608695652173912,2.2241166666666667,-3.447366666666667,0.3179,-0.6888666666666668,TRENDING_UP,62
MODEL_C,2025-07-02,210,20,20,6,6,0.5,0.24701666666666652,0.3333333333333333,2.019966666666667,0.1388888888888889,0.041666666666666664,0.0945945945945946,0.02702702702702703,72,74,0.13043478260869565,0.043478260869565216,0.11363636363636363,0.022727272727272728,46,44,0.12903225806451613,0.06451612903225806,0.07407407407407407,0.0,31,27,0,0,0,0,0,0,0.3,0.25,0.3333333333333333,0.16666666666666666,1.5217391304347825,3.1230499999999997,-3.40445,0.3900333333333333,0.2699166666666666,TRENDING_UP,62
MODEL_A,2025-07-03,210,20,0,6,0,0.3333333333333333,-0.7366833333333332,,,0.07692307692307693,0.019230769230769232,0.0,0.0,52,87,0.10810810810810811,0.02702702702702703,0.0,0.0,37,52,0.11538461538461539,0.0,0.0,0.0,26,27,0,0,0,0,0,0,0.2,0.0,0.16666666666666666,0.0,0.9459459459459458,2.6153833333333334,-1.9459,0.40010000000000007,0.23561666666666672,TRENDING_UP,52
MODEL_B,2025-07-03,210,20,20,6,6,0.6666666666666666,0.9672,0.16666666666666666,2.9863999999999997,0.09615384615384616,0.057692307692307696,0.04597701149425287,0.011494252873563218,52,87,0.13513513513513514,0.08108108108108109,0.057692307692307696,0.019230769230769232,37,52,0.15384615384615385,0.07692307692307693,0.037037037037037035,0.0,26,27,0,0,0,0,0,0,0.25,0.15,0.5,0.16666666666666666,2.8378378378378377,3.3037333333333336,-2.243783333333333,0.7547833333333333,0.2437166666666666,TRENDING_UP,52
MODEL_C,2025-07-03,210,20,20,6,6,0.5,0.8676833333333333,0.3333333333333333,1.2180000000000002,0.09615384615384616,0.057692307692307696,0.10344827586206896,0.022988505747126436,52,87,0.13513513513513514,0.08108108108108109,0.1346153846153846,0.038461538461538464,37,52,0.15384615384615385,0.07692307692307693,0.1111111111111111,0.037037037037037035,26,27,0,0,0,0,0,0,0.25,0.35,0.5,0.3333333333333333,2.8378378378378377,3.445966666666667,-2.0261,0.8604166666666667,0.3428,TRENDING_UP,52
MODEL_A,2025-07-04,210,20,0,6,0,0.3333333333333333,-3.9134166666666665,,,0.08571428571428572,0.02857142857142857,0.0,0.0,35,126,0.045454545454545456,0.0,0.0,0.0,22,90,0.06666666666666667,0.0,0.0,0.0,15,62,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.0,1.9101,-5.3824499999999995,-1.5373666666666665,-2.9097833333333334,SIDEWAYS,59
MODEL_B,2025-07-04,210,20,20,6,6,0.3333333333333333,-3.459516666666667,0.5,0.4034166666666669,0.08571428571428572,0.02857142857142857,0.09523809523809523,0.023809523809523808,35,126,0.045454545454545456,0.0,0.1111111111111111,0.03333333333333333,22,90,0.06666666666666667,0.0,0.12903225806451613,0.04838709677419355,15,62,0,0,0,1,1,1,0.05,0.5,0.0,0.5,0.0,2.2405500000000003,-5.004366666666667,-1.2674166666666669,-1.8361,SIDEWAYS,59
MODEL_C,2025-07-04,210,20,20,6,6,0.3333333333333333,-4.246283333333333,0.5,-2.6938833333333334,0.05714285714285714,0.02857142857142857,0.10317460317460317,0.023809523809523808,35,126,0.0,0.0,0.13333333333333333,0.03333333333333333,22,90,0.0,0.0,0.1774193548387097,0.04838709677419355,15,62,0,0,0,1,1,1,0.0,0.6,0.0,0.5,0.0,1.7633,-5.791716666666667,-1.55325,-3.01385,SIDEWAYS,59
MODEL_A,2025-07-07,210,20,0,6,0,0.3333333333333333,1.323416666666667,,,0.09523809523809523,0.047619047619047616,0.0,0.0,42,102,0.15,0.1,0.0,0.0,20,69,0.13333333333333333,0.13333333333333333,0.0,0.0,15,45,1,1,1,0,0,0,0.15,0.0,0.3333333333333333,0.0,3.5,5.448333333333333,-4.706716666666668,-0.5199166666666667,-0.7756666666666666,SIDEWAYS,30
MODEL_B,2025-07-07,210,20,20,6,6,0.5,2.5566833333333334,0.3333333333333333,6.812549999999999,0.11904761904761904,0.047619047619047616,0.10784313725490197,0.00980392156862745,42,102,0.25,0.1,0.13043478260869565,0.014492753623188406,20,69,0.2,0.06666666666666667,0.13333333333333333,0.022222222222222223,15,45,1,1,1,0,0,0,0.25,0.45,0.3333333333333333,0.16666666666666666,3.5,5.660800000000001,-2.6201000000000003,-0.3043666666666666,-0.09048333333333329,SIDEWAYS,30
MODEL_C,2025-07-07,210,20,20,6,6,0.5,3.1580999999999997,0.3333333333333333,3.6943,0.09523809523809523,0.07142857142857142,0.09803921568627451,0.00980392156862745,42,102,0.2,0.15,0.14492753623188406,0.014492753623188406,20,69,0.13333333333333333,0.13333333333333333,0.15555555555555556,0.022222222222222223,15,45,1,1,1,0,0,0,0.2,0.5,0.5,0.16666666666666666,5.25,6.385233333333333,-3.3021500000000006,-0.6283833333333334,0.061266666666666636,SIDEWAYS,30
MODEL_A,2025-07-08,210,20,0,6,0,0.3333333333333333,-1.2565833333333332,,,0.08450704225352113,0.014084507042253521,0.0,0.0,71,70,0.12,0.02,0.0,0.0,50,46,0.1724137931034483,0.034482758620689655,0.0,0.0,29,29,0,1,1,0,0,0,0.3,0.0,0.16666666666666666,0.0,0.7,4.513316666666667,-4.840083333333333,-0.2109333333333334,-1.1051166666666667,SIDEWAYS,25
MODEL_B,2025-07-08,210,20,20,6,6,0.3333333333333333,-0.5354166666666667,0.16666666666666666,3.731983333333334,0.04225352112676056,0.014084507042253521,0.08571428571428572,0.0,71,70,0.04,0.0,0.10869565217391304,0.0,50,46,0.06896551724137931,0.0,0.10344827586206896,0.0,29,29,0,0,0,0,0,0,0.1,0.25,0.0,0.0,0.0,1.6858833333333336,-2.1406500000000004,0.8676833333333334,-0.3871166666666667,SIDEWAYS,25
MODEL_C,2025-07-08,210,20,20,6,6,0.3333333333333333,0.03080000000000001,0.3333333333333333,5.531949999999999,0.08450704225352113,0.014084507042253521,0.08571428571428572,0.02857142857142857,71,70,0.1,0.02,0.10869565217391304,0.043478260869565216,50,46,0.13793103448275862,0.034482758620689655,0.10344827586206896,0.034482758620689655,29,29,0,1,1,0,0,0,0.25,0.25,0.16666666666666666,0.3333333333333333,0.7,4.8520666666666665,-3.5087999999999995,0.3357833333333333,-0.3248833333333334,SIDEWAYS,25
MODEL_A,2025-07-09,210,20,0,6,0,0.5,-0.8477000000000002,,,0.0641025641025641,0.02564102564102564,0.0,0.0,78,75,0.05660377358490566,0.03773584905660377,0.0,0.0,53,46,0.05555555555555555,0.05555555555555555,0.0,0.0,36,21,0,0,0,0,0,0,0.15,0.0,0.3333333333333333,0.0,1.320754716981132,5.3483833333333335,-4.45365,-1.1261166666666667,1.1548666666666665,SIDEWAYS,20
MODEL_B,2025-07-09,210,20,20,6,6,0.3333333333333333,-1.23965,0.3333333333333333,1.0841,0.038461538461538464,0.01282051282051282,0.10666666666666667,0.02666666666666667,78,75,0.03773584905660377,0.018867924528301886,0.10869565217391304,0.043478260869565216,53,46,0.05555555555555555,0.027777777777777776,0.14285714285714285,0.09523809523809523,36,21,0,0,0,0,0,0,0.1,0.25,0.16666666666666666,0.3333333333333333,0.660377358490566,1.90135,-3.8458666666666663,-0.914,-2.135583333333333,SIDEWAYS,20
MODEL_C,2025-07-09,210,20,20,6,6,0.5,-0.8477000000000002,0.5,0.23143333333333352,0.05128205128205128,0.02564102564102564,0.13333333333333333,0.04,78,75,0.03773584905660377,0.03773584905660377,0.13043478260869565,0.06521739130434782,53,46,0.05555555555555555,0.05555555555555555,0.09523809523809523,0.047619047619047616,36,21,0,0,0,0,0,0,0.1,0.3,0.3333333333333333,0.5,1.320754716981132,5.3483833333333335,-4.45365,-1.1261166666666667,1.1548666666666665,SIDEWAYS,20
MODEL_A,2025-07-10,210,13,0,6,0,0.5,2.670666666666667,,,0.0449438202247191,0.02247191011235955,0.0,0.0,89,59,0.01818181818181818,0.01818181818181818,0.0,0.0,55,32,0.027777777777777776,0.027777777777777776,0.0,0.0,36,13,1,1,1,0,0,0,0.07692307692307693,0.0,0.16666666666666666,0.0,0.6363636363636362,7.6459833333333345,0.49229999999999996,2.7614666666666667,4.087750000000001,SIDEWAYS,13
MODEL_B,2025-07-10,210,20,20,6,6,0.6666666666666666,2.7873666666666668,0.3333333333333333,3.9088666666666665,0.07865168539325842,0.02247191011235955,0.15254237288135594,0.03389830508474576,89,59,0.09090909090909091,0.03636363636363636,0.1875,0.03125,55,32,0.08333333333333333,0.027777777777777776,0.23076923076923078,0.0,36,13,1,1,1,0,0,0,0.25,0.3,0.3333333333333333,0.16666666666666666,1.2727272727272725,5.40025,-0.5072333333333335,1.3232333333333333,1.9693000000000003,SIDEWAYS,13
MODEL_C,2025-07-10,210,20,20,6,6,0.5,2.4732166666666666,0.5,2.6713,0.0449438202247191,0.02247191011235955,0.0847457627118644,0.03389830508474576,89,59,0.03636363636363636,0.01818181818181818,0.0625,0.0,55,32,0.027777777777777776,0.027777777777777776,0.0,0.0,36,13,1,1,1,0,0,0,0.1,0.1,0.16666666666666666,0.0,0.6363636363636362,7.624266666666667,0.38240000000000013,2.654733333333333,3.8841500000000004,SIDEWAYS,13
MODEL_A,2025-07-11,210,13,0,6,0,0.5,0.4316666666666668,,,0.0425531914893617,0.031914893617021274,0.0,0.0,94,60,0.046875,0.03125,0.0,0.0,64,38,0.022222222222222223,0.022222222222222223,0.0,0.0,45,25,0,0,0,0,0,0,0.23076923076923078,0.0,0.3333333333333333,0.0,1.0937499999999998,5.932566666666666,-1.8613166666666665,3.620566666666667,1.3503666666666667,SIDEWAYS,13
MODEL_B,2025-07-11,210,20,20,6,6,0.3333333333333333,-0.3274000000000001,0.6666666666666666,-0.26249999999999996,0.031914893617021274,0.010638297872340425,0.1,0.06666666666666667,94,60,0.03125,0.015625,0.05263157894736842,0.05263157894736842,64,38,0.022222222222222223,0.0,0.04,0.04,45,25,0,0,0,0,0,0,0.1,0.1,0.16666666666666666,0.3333333333333333,0.5468749999999999,1.8943000000000003,-1.688416666666667,0.5031833333333332,0.28155,SIDEWAYS,13
MODEL_C,2025-07-11,210,20,20,6,6,0.3333333333333333,-0.28023333333333317,0.5,0.43166666666666664,0.0425531914893617,0.02127659574468085,0.1,0.05,94,60,0.046875,0.03125,0.07894736842105263,0.02631578947368421,64,38,0.022222222222222223,0.022222222222222223,0.04,0.04,45,25,0,0,0,0,0,0,0.15,0.15,0.3333333333333333,0.16666666666666666,1.0937499999999998,4.979833333333334,-2.34155,3.0443833333333337,0.7728,SIDEWAYS,13
MODEL_A,2025-07-14,210,14,0,6,0,0.3333333333333333,-4.463333333333334,,,0.025974025974025976,0.012987012987012988,0.0,0.0,77,66,0.0,0.0,0.0,0.0,53,35,0.0,0.0,0.0,0.0,39,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.75955,-5.5179,-1.6198333333333332,-2.9836166666666664,SIDEWAYS,14
MODEL_B,2025-07-14,210,20,20,6,6,0.16666666666666666,-4.7114,0.5,-4.179100000000001,0.06493506493506493,0.012987012987012988,0.10606060606060606,0.045454545454545456,77,66,0.03773584905660377,0.0,0.11428571428571428,0.05714285714285714,53,35,0.05128205128205128,0.0,0.1875,0.125,39,16,0,0,0,1,1,1,0.1,0.2,0.0,0.3333333333333333,0.0,1.4497833333333332,-5.9409,-1.9683833333333336,-3.190516666666667,SIDEWAYS,14
MODEL_C,2025-07-14,210,20,20,6,6,0.3333333333333333,-4.3281,0.6666666666666666,-4.493550000000001,0.05194805194805195,0.012987012987012988,0.19696969696969696,0.06060606060606061,77,66,0.018867924528301886,0.0,0.17142857142857143,0.05714285714285714,53,35,0.02564102564102564,0.0,0.1875,0.125,39,16,0,0,0,1,1,1,0.05,0.3,0.0,0.3333333333333333,0.0,1.5887833333333334,-5.599566666666667,-1.6837833333333334,-3.1024166666666666,SIDEWAYS,14
MODEL_A,2025-07-15,210,20,0,6,0,0.16666666666666666,-4.565916666666666,,,0.08888888888888889,0.022222222222222223,0.0,0.0,45,104,0.12903225806451613,0.03225806451612903,0.0,0.0,31,80,0.09523809523809523,0.0,0.0,0.0,21,38,0,0,0,0,0,0,0.2,0.0,0.16666666666666666,0.0,1.129032258064516,1.39555,-5.756800000000001,-2.109766666666667,-3.2344333333333335,SIDEWAYS,39
MODEL_B,2025-07-15,210,20,20,6,6,0.5,-0.7366666666666667,1.0,-2.1614,0.06666666666666667,0.044444444444444446,0.14423076923076922,0.038461538461538464,45,104,0.03225806451612903,0.0,0.1625,0.0375,31,80,0.047619047619047616,0.0,0.15789473684210525,0.05263157894736842,21,38,0,0,0,0,0,0,0.05,0.65,0.0,0.5,0.0,2.466483333333333,-1.8885500000000002,0.35003333333333336,0.1738166666666667,SIDEWAYS,39
MODEL_C,2025-07-15,210,20,20,6,6,0.6666666666666666,-0.3331666666666666,0.8333333333333334,-3.7375500000000006,0.08888888888888889,0.06666666666666667,0.125,0.038461538461538464,45,104,0.06451612903225806,0.03225806451612903,0.125,0.0375,31,80,0.0,0.0,0.13157894736842105,0.05263157894736842,21,38,0,0,0,1,1,1,0.1,0.5,0.16666666666666666,0.5,1.129032258064516,3.4203500000000004,-2.222766666666667,0.3240166666666666,0.3827666666666667,SIDEWAYS,39
MODEL_A,2025-07-16,210,20,0,6,0,0.5,-1.5068,,,0.13725490196078433,0.0196078431372549,0.0,0.0,51,102,0.16666666666666666,0.03333333333333333,0.0,0.0,30,68,0.0,0.0,0.0,0.0,21,37,0,0,0,0,0,0,0.25,0.0,0.16666666666666666,0.0,1.1666666666666667,1.8216999999999999,-3.5707,-0.40175000000000005,-1.67365,SIDEWAYS,47
MODEL_B,2025-07-16,210,20,20,6,6,0.3333333333333333,-1.9768999999999999,0.6666666666666666,-0.8706166666666668,0.0784313725490196,0.0392156862745098,0.12745098039215685,0.0392156862745098,51,102,0.1,0.03333333333333333,0.14705882352941177,0.014705882352941176,30,68,0.09523809523809523,0.0,0.08108108108108109,0.0,21,37,0,0,0,0,0,0,0.15,0.5,0.16666666666666666,0.16666666666666666,1.1666666666666667,2.1297833333333336,-3.4362833333333334,0.42943333333333333,-0.9995166666666666,SIDEWAYS,47
MODEL_C,2025-07-16,210,20,20,6,6,0.3333333333333333,-0.8329833333333333,0.5,-0.2097166666666667,0.0784313725490196,0.0196078431372549,0.09803921568627451,0.0196078431372549,51,102,0.1,0.03333333333333333,0.11764705882352941,0.029411764705882353,30,68,0.047619047619047616,0.0,0.05405405405405406,0.0,21,37,0,0,0,0,0,0,0.15,0.4,0.16666666666666666,0.3333333333333333,1.1666666666666667,2.2818166666666664,-2.5400500000000004,0.3273333333333333,-0.4794666666666667,SIDEWAYS,47
MODEL_A,2025-07-17,210,20,0,6,0,0.16666666666666666,-1.1521000000000001,,,0.12121212121212122,0.030303030303030304,0.0,0.0,33,110,0.13636363636363635,0.045454545454545456,0.0,0.0,22,84,0.15384615384615385,0.07692307692307693,0.0,0.0,13,51,0,0,0,0,0,0,0.15,0.0,0.16666666666666666,0.0,1.5909090909090908,2.4896666666666665,-2.747533333333333,-0.3285666666666667,-0.3256666666666666,SIDEWAYS,73
MODEL_B,2025-07-17,210,20,20,6,6,0.3333333333333333,1.5902666666666665,0.6666666666666666,1.9165666666666665,0.06060606060606061,0.06060606060606061,0.1,0.03636363636363636,33,110,0.09090909090909091,0.09090909090909091,0.10714285714285714,0.03571428571428571,22,84,0.15384615384615385,0.15384615384615385,0.09803921568627451,0.0392156862745098,13,51,1,1,1,0,0,0,0.1,0.45,0.3333333333333333,0.5,3.1818181818181817,5.399516666666666,-3.7427000000000006,-0.8024833333333333,-1.47285,SIDEWAYS,73
MODEL_C,2025-07-17,210,20,20,6,6,0.3333333333333333,2.3477166666666665,0.6666666666666666,2.27465,0.12121212121212122,0.06060606060606061,0.10909090909090909,0.02727272727272727,33,110,0.13636363636363635,0.09090909090909091,0.09523809523809523,0.03571428571428571,22,84,0.15384615384615385,0.15384615384615385,0.09803921568627451,0.0392156862745098,13,51,1,1,1,0,0,0,0.15,0.4,0.3333333333333333,0.5,3.1818181818181817,6.0497000000000005,-2.8340333333333336,-0.8224166666666667,-0.17383333333333337,SIDEWAYS,73
MODEL_A,2025-07-18,210,20,0,6,0,0.5,-0.5728666666666666,,,0.14814814814814814,0.07407407407407407,0.0,0.0,27,144,0.125,0.0625,0.0,0.0,16,117,0.1111111111111111,0.0,0.0,0.0,9,81,0,0,0,0,0,0,0.1,0.0,0.16666666666666666,0.0,2.1874999999999996,2.103616666666667,-2.3800166666666667,0.8074833333333333,0.42601666666666665,SIDEWAYS,65
MODEL_B,2025-07-18,210,20,20,6,6,0.3333333333333333,-0.7375333333333334,1.0,-3.4655500000000004,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.041666666666666664,27,144,0.1875,0.0625,0.1111111111111111,0.042735042735042736,16,117,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.04938271604938271,9,81,0,0,1,0,0,0,0.15,0.65,0.16666666666666666,0.8333333333333334,2.1874999999999996,3.8636166666666667,-2.5693333333333332,-0.2761166666666666,0.76995,SIDEWAYS,65
MODEL_C,2025-07-18,210,20,20,6,6,0.5,-0.29551666666666665,0.6666666666666666,-0.6485666666666667,0.2222222222222222,0.037037037037037035,0.08333333333333333,0.027777777777777776,27,144,0.25,0.0625,0.08547008547008547,0.02564102564102564,16,117,0.2222222222222222,0.1111111111111111,0.07407407407407407,0.012345679012345678,9,81,0,0,1,0,0,0,0.2,0.5,0.16666666666666666,0.5,2.1874999999999996,3.368866666666667,-2.053183333333333,0.5587666666666666,1.3626666666666667,SIDEWAYS,65
MODEL_A,2025-07-21,210,20,0,6,0,0.3333333333333333,-3.3802499999999998,,,0.15789473684210525,0.10526315789473684,0.0,0.0,19,162,0.07692307692307693,0.07692307692307693,0.0,0.0,13,134,0.125,0.125,0.0,0.0,8,95,0,0,0,0,0,0,0.05,0.0,0.16666666666666666,0.0,2.692307692307692,2.982483333333333,-5.090066666666666,-0.23205,-0.4262666666666666,SIDEWAYS,44
MODEL_B,2025-07-21,210,20,20,6,6,0.3333333333333333,-1.2115999999999998,0.8333333333333334,-1.5449499999999998,0.15789473684210525,0.10526315789473684,0.08641975308641975,0.030864197530864196,19,162,0.15384615384615385,0.07692307692307693,0.08955223880597014,0.029850746268656716,13,134,0.25,0.125,0.08421052631578947,0.010526315789473684,8,95,0,0,0,0,0,0,0.1,0.6,0.16666666666666666,0.6666666666666666,2.692307692307692,3.074666666666667,-2.89835,0.5521666666666667,0.17278333333333337,SIDEWAYS,44
MODEL_C,2025-07-21,210,20,20,6,6,0.3333333333333333,-1.586083333333333,0.6666666666666666,-1.8533333333333333,0.2631578947368421,0.10526315789473684,0.09876543209876543,0.024691358024691357,19,162,0.23076923076923078,0.07692307692307693,0.08208955223880597,0.022388059701492536,13,134,0.375,0.125,0.07368421052631578,0.021052631578947368,8,95,0,0,0,0,0,0,0.15,0.55,0.16666666666666666,0.5,2.692307692307692,2.8575,-3.630633333333334,0.18518333333333334,-1.3208166666666667,SIDEWAYS,44
MODEL_A,2025-07-22,210,14,0,6,0,0.3333333333333333,-2.0593833333333333,,,0.07317073170731707,0.04878048780487805,0.0,0.0,41,123,0.125,0.08333333333333333,0.0,0.0,24,101,0.1,0.05,0.0,0.0,20,69,0,0,0,0,0,0,0.21428571428571427,0.0,0.3333333333333333,0.0,2.9166666666666665,2.9823166666666663,-4.616466666666667,-0.35318333333333324,-0.19981666666666661,SIDEWAYS,14
MODEL_B,2025-07-22,210,20,20,6,6,0.3333333333333333,-0.08860000000000005,0.16666666666666666,3.7502333333333326,0.0975609756097561,0.04878048780487805,0.07317073170731707,0.008130081300813009,41,123,0.16666666666666666,0.08333333333333333,0.0594059405940594,0.0,24,101,0.2,0.1,0.057971014492753624,0.0,20,69,0,0,0,0,0,0,0.2,0.3,0.3333333333333333,0.0,2.9166666666666665,2.7892499999999996,-4.15575,0.21001666666666666,-1.6153666666666666,SIDEWAYS,14
MODEL_C,2025-07-22,210,20,20,6,6,0.5,-0.12976666666666659,0.5,0.12136666666666669,0.0975609756097561,0.07317073170731707,0.10569105691056911,0.024390243902439025,41,123,0.16666666666666666,0.125,0.09900990099009901,0.019801980198019802,24,101,0.15,0.1,0.08695652173913043,0.028985507246376812,20,69,0,0,0,0,0,0,0.2,0.5,0.5,0.3333333333333333,4.375,3.311833333333333,-4.145266666666667,-0.07203333333333335,-0.4650499999999999,SIDEWAYS,14
MODEL_A,2025-07-23,210,20,0,6,0,0.3333333333333333,-2.3402999999999996,,,0.08333333333333333,0.027777777777777776,0.0,0.0,36,129,0.10344827586206896,0.034482758620689655,0.0,0.0,29,101,0.09090909090909091,0.045454545454545456,0.0,0.0,22,78,0,0,0,0,0,0,0.15,0.0,0.16666666666666666,0.0,1.2068965517241377,4.3256000000000006,-4.0483666666666664,2.808033333333334,-1.1231000000000002,SIDEWAYS,23
MODEL_B,2025-07-23,210,20,20,6,6,0.3333333333333333,-3.272583333333333,0.5,1.4025333333333334,0.05555555555555555,0.05555555555555555,0.07751937984496124,0.023255813953488372,36,129,0.06896551724137931,0.06896551724137931,0.07920792079207921,0.019801980198019802,29,101,0.09090909090909091,0.09090909090909091,0.0641025641025641,0.01282051282051282,22,78,0,0,0,0,0,0,0.1,0.4,0.3333333333333333,0.3333333333333333,2.4137931034482754,5.433050000000001,-6.79845,1.3582999999999998,-4.05495,SIDEWAYS,23
MODEL_C,2025-07-23,210,20,20,6,6,0.16666666666666666,-5.239666666666667,0.6666666666666666,-1.4004999999999999,0.05555555555555555,0.027777777777777776,0.10852713178294573,0.023255813953488372,36,129,0.06896551724137931,0.034482758620689655,0.09900990099009901,0.019801980198019802,29,101,0.09090909090909091,0.045454545454545456,0.10256410256410256,0.02564102564102564,22,78,0,0,0,1,1,1,0.1,0.5,0.16666666666666666,0.3333333333333333,1.2068965517241377,4.9311,-7.469733333333333,1.8226166666666668,-3.7277833333333334,SIDEWAYS,23
