date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2025-12-17,25818.55078125,25929.150390625,25770.349609375,25902.400390625,206500,9.84000015258789,190.17522321428572,25942.93434117783,25765.132022858426,0.4407,-0.011619552256891819,1.253164172018395,1.2704043800870535,-0.902648577081433,1.253164172018395,1.2704043800870535,RANGING,LOW,BULL
2025-12-18,25815.55078125,25902.349609375,25726.30078125,25764.69921875,197600,9.710000038146973,195.01088169642858,25930.80257356566,25767.109229069858,0.4422,0.5843362036054733,0.878346551353415,1.9871743366893124,-2.2585254375958264,0.878346551353415,1.9871743366893124,RANGING,LOW,BULL
2025-12-19,25966.400390625,25993.349609375,25880.44921875,25911.5,382900,9.520000457763672,193.31068638392858,25934.192841857024,25774.92456873869,0.4714,0.7933329106115661,-0.09358548310289816,1.093337491350943,-3.1151810742202413,0.09358548310289816,1.093337491350943,RANGING,LOW,BULL
2025-12-22,26172.400390625,26180.69921875,26047.80078125,26055.849609375,253000,9.680000305175781,195.91057477678572,25956.87927507302,25790.51185587149,0.5191,0.018148889399149937,-0.8923552206302698,0.024066681049461636,-3.371872609422988,0.8923552206302698,0.024066681049461636,RANGING,LOW,BULL
2025-12-23,26177.150390625,26233.55078125,26119.05078125,26205.19921875,216600,9.380000114440918,191.55705915178572,25977.857476554163,25805.67415135202,0.526,-0.13389838361685946,-0.1816499524983861,-0.1390540608195323,-4.311011638624185,0.1816499524983861,0.1390540608195323,RANGING,LOW,BULL
2025-12-24,26142.099609375,26236.400390625,26123.0,26170.650390625,188800,9.1899995803833,188.27845982142858,25993.499584441863,25818.86730656861,0.515,-0.3817552133005053,0.01702683388675741,-1.014646887447701,-3.6978637263065384,0.01702683388675741,1.014646887447701,RANGING,LOW,BULL
2025-12-26,26042.30078125,26144.19921875,26008.599609375,26121.25,142200,9.149999618530273,182.4462890625,25998.14731747121,25827.62940361494,0.4809,-0.3847631310177624,1.099173235131734,-1.3785264328813551,-2.6862095907964623,1.099173235131734,1.3785264328813551,RANGING,LOW,BULL
2025-12-29,25942.099609375,26106.80078125,25920.30078125,26063.349609375,234300,9.720000267028809,174.75348772321428,25992.809440509664,25832.118431291805,0.4977,-0.012527898855285713,1.1880348025632426,-0.5853404761429704,-2.016795967281404,1.1880348025632426,0.5853404761429704,RANGING,LOW,BULL
2025-12-30,25938.849609375,25976.75,25878.0,25940.900390625,396900,9.680000305175781,165.1962890625,25987.67040897303,25836.303967687225,0.5163,0.7353834224439026,0.924673271895271,-0.7962913977894726,-2.3832946644116615,0.924673271895271,0.7962913977894726,RANGING,LOW,BULL
2025-12-31,26129.599609375,26187.94921875,25969.0,25971.05078125,246300,9.479999542236328,167.76771763392858,26001.18747567798,25847.805757557333,0.5562,0.06487344669803274,0.04267340790402585,-1.7757639111834034,-3.984749993553016,0.04267340790402585,1.7757639111834034,RANGING,LOW,BULL
2026-01-01,26146.55078125,26197.55078125,26113.400390625,26173.30078125,425600,9.479999542236328,157.38197544642858,26015.031600018174,25859.521248682537,0.5391,0.6960765170238581,-1.0314980898681547,-1.7294869050157091,-1.6025058276538329,1.0314980898681547,1.7294869050157091,RANGING,LOW,BULL
2026-01-02,26328.55078125,26340.0,26118.400390625,26155.099609375,357500,9.449999809265137,161.84988839285714,26044.8905696593,25877.914563685183,0.5429,-0.2972058760474017,-2.4507615529659854,-2.8222243883592957,-2.0986752588125768,2.4507615529659854,2.8222243883592957,RANGING,LOW,BULL
