trading_date,symbol,direction,split,regime,v3_score,knowledge_score,knowledge_confidence,conflict_type,inv_knowledge_score,t1_ret_pct,kn_group,v3_favorable
2026-01-29,RVNL.NS,UP,TRAIN,RANGE,0.8905,0.75,HIGH,ALIGNED,0.25,0.5711,HIGH_KN,True
2026-01-29,COCHINSHIP.NS,UP,TRAIN,RANGE,0.8663,0.875,HIGH,ALIGNED,0.125,3.0866,HIGH_KN,True
2026-01-29,MOIL.NS,UP,TRAIN,RANGE,0.8621,1.0,HIGH,ALIGNED,0.0,-3.4314,HIGH_KN,False
2026-01-29,SHYAMMETL.NS,UP,TRAIN,RANGE,0.8201,1.0,HIGH,ALIGNED,0.0,-1.6652,HIGH_KN,False
2026-01-29,BEL.NS,UP,TRAIN,RANGE,0.8129,0.875,HIGH,ALIGNED,0.125,1.0124,HIGH_KN,True
2026-01-29,NMDC.NS,UP,TRAIN,RANGE,0.8087,1.0,HIGH,ALIGNED,0.0,-4.0071,HIGH_KN,False
2026-01-29,BEML.NS,UP,TRAIN,RANGE,0.8083,0.75,HIGH,ALIGNED,0.25,0.9051,HIGH_KN,True
2026-01-29,BDL.NS,UP,TRAIN,RANGE,0.799,0.875,HIGH,ALIGNED,0.125,0.49,HIGH_KN,True
2026-01-29,VEDL.NS,UP,TRAIN,RANGE,0.7966,0.75,HIGH,ALIGNED,0.25,-11.0654,HIGH_KN,False
2026-01-29,ONGC.NS,UP,TRAIN,RANGE,0.7871,0.75,HIGH,ALIGNED,0.25,-2.3349,HIGH_KN,False
2026-01-29,JINDALSTEL.NS,UP,TRAIN,RANGE,0.7811,0.75,HIGH,ALIGNED,0.25,-2.3801,HIGH_KN,False
2026-01-29,SRF.NS,UP,TRAIN,RANGE,0.7726,0.75,HIGH,ALIGNED,0.25,-0.1277,HIGH_KN,False
2026-01-29,ASIANPAINT.NS,DOWN,TRAIN,RANGE,0.8466,0.75,HIGH,ALIGNED,0.25,0.5091,HIGH_KN,False
2026-01-29,MASTEK.NS,DOWN,TRAIN,RANGE,0.8388,0.5,MEDIUM,ALIGNED,0.5,1.1091,HIGH_KN,False
2026-01-29,INDIAMART.NS,DOWN,TRAIN,RANGE,0.8289,0.75,HIGH,ALIGNED,0.25,1.2228,HIGH_KN,False
2026-01-29,NOCIL.NS,DOWN,TRAIN,RANGE,0.7879,0.625,HIGH,ALIGNED,0.375,3.134,HIGH_KN,False
2026-01-29,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.7731,0.625,HIGH,ALIGNED,0.375,6.1844,HIGH_KN,False
2026-01-29,TATACOMM.NS,DOWN,TRAIN,RANGE,0.7701,0.625,HIGH,ALIGNED,0.375,2.7411,HIGH_KN,False
2026-01-29,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.7667,0.625,HIGH,ALIGNED,0.375,-2.7447,HIGH_KN,True
2026-01-29,PNBHOUSING.NS,DOWN,TRAIN,RANGE,0.749,0.625,HIGH,ALIGNED,0.375,-2.2698,HIGH_KN,True
2026-01-29,RADICO.NS,DOWN,TRAIN,RANGE,0.7473,0.875,HIGH,ALIGNED,0.125,4.694,HIGH_KN,False
2026-01-29,TATACONSUM.NS,DOWN,TRAIN,RANGE,0.7354,0.75,HIGH,ALIGNED,0.25,2.4115,HIGH_KN,False
2026-01-29,M&M.NS,DOWN,TRAIN,RANGE,0.7299,0.875,HIGH,ALIGNED,0.125,1.4005,HIGH_KN,False
2026-01-29,HINDZINC.NS,DOWN,TRAIN,RANGE,0.7255,0.5,MEDIUM,ALIGNED,0.5,-12.1225,HIGH_KN,True
2026-01-29,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.7223,0.5,MEDIUM,ALIGNED,0.5,2.5134,HIGH_KN,False
2026-01-29,SUDARSCHEM.NS,DOWN,TRAIN,RANGE,0.7131,0.75,HIGH,ALIGNED,0.25,3.5563,HIGH_KN,False
2026-01-29,SUNDRMFAST.NS,DOWN,TRAIN,RANGE,0.7066,0.75,HIGH,ALIGNED,0.25,6.4722,HIGH_KN,False
2026-01-29,GODREJCP.NS,DOWN,TRAIN,RANGE,0.7027,0.875,HIGH,ALIGNED,0.125,-0.1039,HIGH_KN,True
2026-01-29,ADANIGREEN.NS,DOWN,TRAIN,RANGE,0.7024,0.5,MEDIUM,ALIGNED,0.5,-0.7569,HIGH_KN,True
2026-01-29,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7005,0.625,HIGH,ALIGNED,0.375,2.5078,HIGH_KN,False
2026-01-29,MARUTI.NS,DOWN,TRAIN,RANGE,0.6961,0.875,HIGH,ALIGNED,0.125,0.6689,HIGH_KN,False
2026-01-29,JSWENERGY.NS,DOWN,TRAIN,RANGE,0.6908,0.625,HIGH,ALIGNED,0.375,0.1743,HIGH_KN,False
2026-01-30,STLTECH.NS,UP,TRAIN,RANGE,0.9772,1.0,HIGH,ALIGNED,0.0,3.7424,HIGH_KN,True
2026-01-30,GRSE.NS,UP,TRAIN,RANGE,0.9618,0.75,HIGH,ALIGNED,0.25,-6.5372,HIGH_KN,False
2026-01-30,DATAPATTNS.NS,UP,TRAIN,RANGE,0.956,1.0,HIGH,ALIGNED,0.0,-4.2743,HIGH_KN,False
2026-01-30,IDEAFORGE.NS,UP,TRAIN,RANGE,0.9255,1.0,HIGH,ALIGNED,0.0,-7.1289,HIGH_KN,False
2026-01-30,OIL.NS,UP,TRAIN,RANGE,0.9034,0.625,HIGH,ALIGNED,0.375,-5.2446,HIGH_KN,False
2026-01-30,PARAS.NS,UP,TRAIN,RANGE,0.8966,1.0,HIGH,ALIGNED,0.0,-7.8358,HIGH_KN,False
2026-01-30,MOIL.NS,UP,TRAIN,RANGE,0.8846,0.875,HIGH,ALIGNED,0.125,-10.2501,HIGH_KN,False
2026-01-30,RATNAMANI.NS,UP,TRAIN,RANGE,0.8829,1.0,HIGH,ALIGNED,0.0,-6.4014,HIGH_KN,False
2026-01-30,HFCL.NS,UP,TRAIN,RANGE,0.876,1.0,HIGH,ALIGNED,0.0,-3.1191,HIGH_KN,False
2026-01-30,BEML.NS,UP,TRAIN,RANGE,0.8755,1.0,HIGH,ALIGNED,0.0,-3.2592,HIGH_KN,False
2026-01-30,COCHINSHIP.NS,UP,TRAIN,RANGE,0.8755,1.0,HIGH,ALIGNED,0.0,-8.9102,HIGH_KN,False
2026-01-30,TEJASNET.NS,UP,TRAIN,RANGE,0.8678,0.75,HIGH,ALIGNED,0.25,-3.6825,HIGH_KN,False
2026-01-30,MIDHANI.NS,UP,TRAIN,RANGE,0.8673,0.875,HIGH,ALIGNED,0.125,-5.0633,HIGH_KN,False
2026-01-30,NATIONALUM.NS,UP,TRAIN,RANGE,0.8558,0.875,HIGH,ALIGNED,0.125,-4.0861,HIGH_KN,False
2026-01-30,SYMPHONY.NS,UP,TRAIN,RANGE,0.8457,1.0,HIGH,ALIGNED,0.0,1.809,HIGH_KN,True
2026-01-30,BLUESTARCO.NS,UP,TRAIN,RANGE,0.8358,1.0,HIGH,ALIGNED,0.0,1.1723,HIGH_KN,True
2026-01-30,IDEA.NS,UP,TRAIN,RANGE,0.8329,0.75,HIGH,ALIGNED,0.25,-3.2229,HIGH_KN,False
2026-01-30,SHYAMMETL.NS,UP,TRAIN,RANGE,0.8288,0.875,HIGH,ALIGNED,0.125,-2.4759,HIGH_KN,False
2026-01-30,MAZDOCK.NS,UP,TRAIN,RANGE,0.8149,1.0,HIGH,ALIGNED,0.0,-5.6551,HIGH_KN,False
2026-01-30,MRPL.NS,UP,TRAIN,RANGE,0.8007,0.75,HIGH,ALIGNED,0.25,0.5211,HIGH_KN,True
2026-01-30,HINDZINC.NS,DOWN,TRAIN,RANGE,0.8784,0.875,HIGH,ALIGNED,0.125,-2.9276,HIGH_KN,True
2026-01-30,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.851,0.75,HIGH,ALIGNED,0.25,-8.1644,HIGH_KN,True
2026-01-30,ASIANPAINT.NS,DOWN,TRAIN,RANGE,0.8358,0.75,HIGH,ALIGNED,0.25,-1.0831,HIGH_KN,True
2026-01-30,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.7969,0.625,HIGH,ALIGNED,0.375,4.264,HIGH_KN,False
2026-01-30,ADANIGREEN.NS,DOWN,TRAIN,RANGE,0.7887,0.625,HIGH,ALIGNED,0.375,-0.9797,HIGH_KN,True
2026-01-30,MASTEK.NS,DOWN,TRAIN,RANGE,0.7837,0.5,MEDIUM,ALIGNED,0.5,0.9312,HIGH_KN,False
2026-01-30,RADICO.NS,DOWN,TRAIN,RANGE,0.7774,0.625,HIGH,ALIGNED,0.375,-2.6484,HIGH_KN,True
2026-01-30,JSWENERGY.NS,DOWN,TRAIN,RANGE,0.7596,0.625,HIGH,ALIGNED,0.375,-1.8051,HIGH_KN,True
2026-01-30,ADANIENSOL.NS,DOWN,TRAIN,RANGE,0.7567,0.625,HIGH,ALIGNED,0.375,-1.1399,HIGH_KN,True
2026-01-30,ZENSARTECH.NS,DOWN,TRAIN,RANGE,0.7365,0.75,HIGH,ALIGNED,0.25,3.3682,HIGH_KN,False
2026-01-30,GODREJCP.NS,DOWN,TRAIN,RANGE,0.7296,0.875,HIGH,ALIGNED,0.125,1.3864,HIGH_KN,False
2026-01-30,CANBK.NS,DOWN,TRAIN,RANGE,0.7281,0.875,HIGH,ALIGNED,0.125,-0.6444,HIGH_KN,True
2026-01-30,CRAFTSMAN.NS,DOWN,TRAIN,RANGE,0.7264,0.75,HIGH,ALIGNED,0.25,2.3849,HIGH_KN,False
2026-01-30,WELCORP.NS,DOWN,TRAIN,RANGE,0.7212,0.75,HIGH,ALIGNED,0.25,3.531,HIGH_KN,False
2026-01-30,POLICYBZR.NS,DOWN,TRAIN,RANGE,0.72,0.625,HIGH,ALIGNED,0.375,-5.5122,HIGH_KN,True
2026-01-30,M&M.NS,DOWN,TRAIN,RANGE,0.7038,0.625,HIGH,ALIGNED,0.375,0.915,HIGH_KN,False
2026-01-30,INDIAMART.NS,DOWN,TRAIN,RANGE,0.6992,0.375,MEDIUM,CONFLICT,0.625,0.3724,LOW_KN,False
2026-01-30,ONMOBILE.NS,DOWN,TRAIN,RANGE,0.6853,0.625,HIGH,ALIGNED,0.375,0.1467,HIGH_KN,False
2026-01-30,BIKAJI.NS,DOWN,TRAIN,RANGE,0.6834,0.5,MEDIUM,ALIGNED,0.5,-0.3344,HIGH_KN,True
2026-01-30,MPHASIS.NS,DOWN,TRAIN,RANGE,0.6784,0.75,HIGH,ALIGNED,0.25,0.087,HIGH_KN,False
2026-02-02,STLTECH.NS,UP,TRAIN,RANGE,0.9923,1.0,HIGH,ALIGNED,0.0,12.8977,HIGH_KN,True
2026-02-02,DATAPATTNS.NS,UP,TRAIN,RANGE,0.98,0.75,HIGH,ALIGNED,0.25,1.9159,HIGH_KN,True
2026-02-02,MRPL.NS,UP,TRAIN,RANGE,0.9517,0.875,HIGH,ALIGNED,0.125,1.0369,HIGH_KN,True
2026-02-02,GRSE.NS,UP,TRAIN,RANGE,0.9155,0.875,HIGH,ALIGNED,0.125,-1.4476,HIGH_KN,False
2026-02-02,IDEA.NS,UP,TRAIN,RANGE,0.8744,0.625,HIGH,ALIGNED,0.375,5.5504,HIGH_KN,True
2026-02-02,ADANIGREEN.NS,UP,TRAIN,RANGE,0.8739,0.625,HIGH,ALIGNED,0.375,10.4449,HIGH_KN,True
2026-02-02,GODREJAGRO.NS,UP,TRAIN,RANGE,0.8592,1.0,HIGH,ALIGNED,0.0,-1.0377,HIGH_KN,False
2026-02-02,BEML.NS,UP,TRAIN,RANGE,0.8428,0.625,HIGH,ALIGNED,0.375,0.1958,HIGH_KN,True
2026-02-02,PARAS.NS,UP,TRAIN,RANGE,0.842,0.625,HIGH,ALIGNED,0.375,0.4415,HIGH_KN,True
2026-02-02,ADANIENSOL.NS,UP,TRAIN,RANGE,0.8372,0.625,HIGH,ALIGNED,0.375,10.1515,HIGH_KN,True
2026-02-02,SYMPHONY.NS,UP,TRAIN,RANGE,0.8297,1.0,HIGH,ALIGNED,0.0,-1.1385,HIGH_KN,False
2026-02-02,IDEAFORGE.NS,UP,TRAIN,RANGE,0.815,0.375,MEDIUM,CONFLICT,0.625,1.0616,LOW_KN,True
2026-02-02,KEI.NS,UP,TRAIN,RANGE,0.8128,0.625,HIGH,ALIGNED,0.375,7.0396,HIGH_KN,True
2026-02-02,CRAFTSMAN.NS,UP,TRAIN,RANGE,0.8082,0.75,HIGH,ALIGNED,0.25,2.95,HIGH_KN,True
2026-02-02,OIL.NS,UP,TRAIN,RANGE,0.8065,0.625,HIGH,ALIGNED,0.375,1.1587,HIGH_KN,True
2026-02-02,AMBER.NS,UP,TRAIN,RANGE,0.7973,0.875,HIGH,ALIGNED,0.125,3.2422,HIGH_KN,True
2026-02-02,HFCL.NS,UP,TRAIN,RANGE,0.7961,0.75,HIGH,ALIGNED,0.25,3.0841,HIGH_KN,True
2026-02-02,MIDHANI.NS,UP,TRAIN,RANGE,0.7906,0.5,MEDIUM,ALIGNED,0.5,1.6561,HIGH_KN,True
2026-02-02,MAZDOCK.NS,UP,TRAIN,RANGE,0.7829,0.625,HIGH,ALIGNED,0.375,0.9475,HIGH_KN,True
2026-02-02,VGUARD.NS,UP,TRAIN,RANGE,0.7829,0.875,HIGH,ALIGNED,0.125,1.1529,HIGH_KN,True
2026-02-02,HINDZINC.NS,DOWN,TRAIN,RANGE,0.8961,0.875,HIGH,ALIGNED,0.125,2.9749,HIGH_KN,False
2026-02-02,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.8824,0.75,HIGH,ALIGNED,0.25,5.0846,HIGH_KN,False
2026-02-02,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.8297,0.75,HIGH,ALIGNED,0.25,2.5204,HIGH_KN,False
2026-02-02,POLICYBZR.NS,DOWN,TRAIN,RANGE,0.8193,0.75,HIGH,ALIGNED,0.25,-6.4735,HIGH_KN,True
2026-02-02,VEDL.NS,DOWN,TRAIN,RANGE,0.817,0.875,HIGH,ALIGNED,0.125,2.2705,HIGH_KN,False
2026-02-02,ASIANPAINT.NS,DOWN,TRAIN,RANGE,0.8053,0.625,HIGH,ALIGNED,0.375,0.9992,HIGH_KN,False
2026-02-02,BDL.NS,DOWN,TRAIN,RANGE,0.7877,0.625,HIGH,ALIGNED,0.375,-0.6108,HIGH_KN,True
2026-02-02,CLEAN.NS,DOWN,TRAIN,RANGE,0.7877,0.75,HIGH,ALIGNED,0.25,2.7948,HIGH_KN,False
2026-02-02,BANKBARODA.NS,DOWN,TRAIN,RANGE,0.765,0.75,HIGH,ALIGNED,0.25,2.8098,HIGH_KN,False
2026-02-02,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.7484,0.875,HIGH,ALIGNED,0.125,0.3111,HIGH_KN,False
2026-02-02,DRREDDY.NS,DOWN,TRAIN,RANGE,0.7444,0.75,HIGH,ALIGNED,0.25,4.4736,HIGH_KN,False
2026-02-02,RADICO.NS,DOWN,TRAIN,RANGE,0.744,0.625,HIGH,ALIGNED,0.375,0.5303,HIGH_KN,False
2026-02-02,SHRIRAMFIN.NS,DOWN,TRAIN,RANGE,0.7403,0.875,HIGH,ALIGNED,0.125,3.9809,HIGH_KN,False
2026-02-02,HINDALCO.NS,DOWN,TRAIN,RANGE,0.7316,0.875,HIGH,ALIGNED,0.125,2.6652,HIGH_KN,False
2026-02-02,GRANULES.NS,DOWN,TRAIN,RANGE,0.7034,0.625,HIGH,ALIGNED,0.375,3.437,HIGH_KN,False
2026-02-02,UNIONBANK.NS,DOWN,TRAIN,RANGE,0.6936,0.5,MEDIUM,ALIGNED,0.5,1.9167,HIGH_KN,False
2026-02-02,JSWENERGY.NS,DOWN,TRAIN,RANGE,0.6925,0.625,HIGH,ALIGNED,0.375,1.6944,HIGH_KN,False
2026-02-02,MARUTI.NS,DOWN,TRAIN,RANGE,0.6826,0.75,HIGH,ALIGNED,0.25,2.767,HIGH_KN,False
2026-02-02,GODREJCP.NS,DOWN,TRAIN,RANGE,0.6809,0.75,HIGH,ALIGNED,0.25,-2.0255,HIGH_KN,True
2026-02-02,KPITTECH.NS,DOWN,TRAIN,RANGE,0.6795,0.75,HIGH,ALIGNED,0.25,-0.8713,HIGH_KN,True
2026-02-03,STLTECH.NS,UP,TRAIN,RANGE,0.9971,0.75,HIGH,ALIGNED,0.25,3.8857,HIGH_KN,True
2026-02-03,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9563,1.0,HIGH,ALIGNED,0.0,2.3978,HIGH_KN,True
2026-02-03,ADANIENSOL.NS,UP,TRAIN,RANGE,0.9464,1.0,HIGH,ALIGNED,0.0,1.4111,HIGH_KN,True
2026-02-03,GODREJPROP.NS,UP,TRAIN,RANGE,0.9169,0.75,HIGH,ALIGNED,0.25,0.7238,HIGH_KN,True
2026-02-03,KEI.NS,UP,TRAIN,RANGE,0.9133,1.0,HIGH,ALIGNED,0.0,1.2892,HIGH_KN,True
2026-02-03,HFCL.NS,UP,TRAIN,RANGE,0.8961,1.0,HIGH,ALIGNED,0.0,0.4816,HIGH_KN,True
2026-02-03,WELCORP.NS,UP,TRAIN,RANGE,0.8903,1.0,HIGH,ALIGNED,0.0,0.797,HIGH_KN,True
2026-02-03,FINEORG.NS,UP,TRAIN,RANGE,0.8734,1.0,HIGH,ALIGNED,0.0,-0.0929,HIGH_KN,False
2026-02-03,AMBER.NS,UP,TRAIN,RANGE,0.8606,1.0,HIGH,ALIGNED,0.0,3.1727,HIGH_KN,True
2026-02-03,ADANIPORTS.NS,UP,TRAIN,RANGE,0.835,1.0,HIGH,ALIGNED,0.0,2.4236,HIGH_KN,True
2026-02-03,ATUL.NS,UP,TRAIN,RANGE,0.8329,1.0,HIGH,ALIGNED,0.0,0.7335,HIGH_KN,True
2026-02-03,DATAPATTNS.NS,UP,TRAIN,RANGE,0.8225,0.75,HIGH,ALIGNED,0.25,0.4604,HIGH_KN,True
2026-02-03,SUNDRMFAST.NS,UP,TRAIN,RANGE,0.8208,1.0,HIGH,ALIGNED,0.0,-3.0006,HIGH_KN,False
2026-02-03,ONMOBILE.NS,UP,TRAIN,RANGE,0.8186,0.75,HIGH,ALIGNED,0.25,5.2746,HIGH_KN,True
2026-02-03,ENDURANCE.NS,UP,TRAIN,RANGE,0.8181,1.0,HIGH,ALIGNED,0.0,-2.4521,HIGH_KN,False
2026-02-03,NAVINFLUOR.NS,UP,TRAIN,RANGE,0.8152,1.0,HIGH,ALIGNED,0.0,0.8598,HIGH_KN,True
2026-02-03,MOTHERSON.NS,UP,TRAIN,RANGE,0.8121,1.0,HIGH,ALIGNED,0.0,1.0715,HIGH_KN,True
2026-02-03,SOLARINDS.NS,UP,TRAIN,RANGE,0.8118,1.0,HIGH,ALIGNED,0.0,-1.6023,HIGH_KN,False
2026-02-03,OLECTRA.NS,UP,TRAIN,RANGE,0.8114,0.5,MEDIUM,ALIGNED,0.5,0.5195,HIGH_KN,True
2026-02-03,BLUESTARCO.NS,UP,TRAIN,RANGE,0.8106,0.875,HIGH,ALIGNED,0.125,3.4327,HIGH_KN,True
2026-02-03,HINDZINC.NS,DOWN,TRAIN,RANGE,0.8966,0.625,HIGH,ALIGNED,0.375,1.7509,HIGH_KN,False
2026-02-03,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.8763,0.75,HIGH,ALIGNED,0.25,2.4831,HIGH_KN,False
2026-02-03,VEDL.NS,DOWN,TRAIN,RANGE,0.8693,0.625,HIGH,ALIGNED,0.375,1.7983,HIGH_KN,False
2026-02-03,BDL.NS,DOWN,TRAIN,RANGE,0.8676,0.875,HIGH,ALIGNED,0.125,-1.0697,HIGH_KN,True
2026-02-03,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.8658,1.0,HIGH,ALIGNED,0.0,1.0921,HIGH_KN,False
2026-02-03,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.8415,0.75,HIGH,ALIGNED,0.25,2.6902,HIGH_KN,False
2026-02-03,POLICYBZR.NS,DOWN,TRAIN,RANGE,0.8176,0.75,HIGH,ALIGNED,0.25,-1.5184,HIGH_KN,True
2026-02-03,BANKBARODA.NS,DOWN,TRAIN,RANGE,0.7908,0.75,HIGH,ALIGNED,0.25,1.9096,HIGH_KN,False
2026-02-03,CLEAN.NS,DOWN,TRAIN,RANGE,0.7792,0.625,HIGH,ALIGNED,0.375,-2.5181,HIGH_KN,True
2026-02-03,ASIANPAINT.NS,DOWN,TRAIN,RANGE,0.7703,0.75,HIGH,ALIGNED,0.25,1.1006,HIGH_KN,False
2026-02-03,UNIONBANK.NS,DOWN,TRAIN,RANGE,0.7573,0.625,HIGH,ALIGNED,0.375,0.9747,HIGH_KN,False
2026-02-03,CANBK.NS,DOWN,TRAIN,RANGE,0.7454,0.875,HIGH,ALIGNED,0.125,0.1086,HIGH_KN,False
2026-02-03,HINDALCO.NS,DOWN,TRAIN,RANGE,0.7449,0.75,HIGH,ALIGNED,0.25,1.0102,HIGH_KN,False
2026-02-03,MOIL.NS,DOWN,TRAIN,RANGE,0.7425,0.75,HIGH,ALIGNED,0.25,0.8491,HIGH_KN,False
2026-02-03,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7287,0.625,HIGH,ALIGNED,0.375,-0.3681,HIGH_KN,True
2026-02-03,GRANULES.NS,DOWN,TRAIN,RANGE,0.7229,0.625,HIGH,ALIGNED,0.375,1.9063,HIGH_KN,False
2026-02-03,COCHINSHIP.NS,DOWN,TRAIN,RANGE,0.7193,0.875,HIGH,ALIGNED,0.125,-0.4176,HIGH_KN,True
2026-02-03,DRREDDY.NS,DOWN,TRAIN,RANGE,0.7099,0.375,MEDIUM,CONFLICT,0.625,0.3885,LOW_KN,False
2026-02-03,TATASTEEL.NS,DOWN,TRAIN,RANGE,0.705,0.5,MEDIUM,ALIGNED,0.5,1.2803,HIGH_KN,False
2026-02-03,FEDERALBNK.NS,DOWN,TRAIN,RANGE,0.7048,0.625,HIGH,ALIGNED,0.375,0.6655,HIGH_KN,False
2026-02-04,STLTECH.NS,UP,TRAIN,RANGE,0.9655,0.75,HIGH,ALIGNED,0.25,3.6476,HIGH_KN,True
2026-02-04,ONMOBILE.NS,UP,TRAIN,RANGE,0.914,0.875,HIGH,ALIGNED,0.125,-2.4863,HIGH_KN,False
2026-02-04,SAPPHIRE.NS,UP,TRAIN,RANGE,0.9002,0.75,HIGH,ALIGNED,0.25,7.2443,HIGH_KN,True
2026-02-04,NOCIL.NS,UP,TRAIN,RANGE,0.8942,1.0,HIGH,ALIGNED,0.0,-2.1643,HIGH_KN,False
2026-02-04,ADANIGREEN.NS,UP,TRAIN,RANGE,0.886,0.875,HIGH,ALIGNED,0.125,1.3306,HIGH_KN,True
2026-02-04,TIINDIA.NS,UP,TRAIN,RANGE,0.8541,1.0,HIGH,ALIGNED,0.0,-9.6989,HIGH_KN,False
2026-02-04,BLUESTARCO.NS,UP,TRAIN,RANGE,0.8529,1.0,HIGH,ALIGNED,0.0,-0.968,HIGH_KN,False
2026-02-04,ADANIPORTS.NS,UP,TRAIN,RANGE,0.8498,1.0,HIGH,ALIGNED,0.0,0.1467,HIGH_KN,True
2026-02-04,IDEA.NS,UP,TRAIN,RANGE,0.8437,0.75,HIGH,ALIGNED,0.25,-0.9692,HIGH_KN,False
2026-02-04,ADANIENSOL.NS,UP,TRAIN,RANGE,0.836,0.875,HIGH,ALIGNED,0.125,2.3579,HIGH_KN,True
2026-02-04,RAJESHEXPO.NS,UP,TRAIN,RANGE,0.8316,1.0,HIGH,ALIGNED,0.0,1.4441,HIGH_KN,True
2026-02-04,HFCL.NS,UP,TRAIN,RANGE,0.8181,1.0,HIGH,ALIGNED,0.0,3.1954,HIGH_KN,True
2026-02-04,MRPL.NS,UP,TRAIN,RANGE,0.814,0.625,HIGH,ALIGNED,0.375,-0.1859,HIGH_KN,False
2026-02-04,SUNDRMFAST.NS,UP,TRAIN,RANGE,0.814,0.625,HIGH,ALIGNED,0.375,-2.7199,HIGH_KN,False
2026-02-04,KEI.NS,UP,TRAIN,RANGE,0.8135,0.875,HIGH,ALIGNED,0.125,0.4454,HIGH_KN,True
2026-02-04,CROMPTON.NS,UP,TRAIN,RANGE,0.8068,0.875,HIGH,ALIGNED,0.125,1.053,HIGH_KN,True
2026-02-04,AMBER.NS,UP,TRAIN,RANGE,0.7969,0.875,HIGH,ALIGNED,0.125,0.1487,HIGH_KN,True
2026-02-04,NAVINFLUOR.NS,UP,TRAIN,RANGE,0.7894,1.0,HIGH,ALIGNED,0.0,-0.9709,HIGH_KN,False
2026-02-04,GODREJPROP.NS,UP,TRAIN,RANGE,0.7882,0.625,HIGH,ALIGNED,0.375,-1.2794,HIGH_KN,False
2026-02-04,RATEGAIN.NS,UP,TRAIN,RANGE,0.7821,0.625,HIGH,ALIGNED,0.375,-3.729,HIGH_KN,False
2026-02-04,BDL.NS,DOWN,TRAIN,RANGE,0.88,0.75,HIGH,ALIGNED,0.25,-2.3543,HIGH_KN,True
2026-02-04,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.8768,0.75,HIGH,ALIGNED,0.25,-2.9475,HIGH_KN,True
2026-02-04,HINDZINC.NS,DOWN,TRAIN,RANGE,0.8708,0.375,MEDIUM,CONFLICT,0.625,-4.4505,LOW_KN,True
2026-02-04,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,0.8616,0.75,HIGH,ALIGNED,0.25,-2.5283,HIGH_KN,True
2026-02-04,VEDL.NS,DOWN,TRAIN,RANGE,0.8488,0.5,MEDIUM,ALIGNED,0.5,-4.7397,HIGH_KN,True
2026-02-04,HAL.NS,DOWN,TRAIN,RANGE,0.8389,0.875,HIGH,ALIGNED,0.125,-4.3063,HIGH_KN,True
2026-02-04,POLICYBZR.NS,DOWN,TRAIN,RANGE,0.8036,0.75,HIGH,ALIGNED,0.25,7.8408,HIGH_KN,False
2026-02-04,PARAS.NS,DOWN,TRAIN,RANGE,0.7961,0.75,HIGH,ALIGNED,0.25,-0.9623,HIGH_KN,True
2026-02-04,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.7957,0.625,HIGH,ALIGNED,0.375,-3.8396,HIGH_KN,True
2026-02-04,COCHINSHIP.NS,DOWN,TRAIN,RANGE,0.779,0.75,HIGH,ALIGNED,0.25,-1.2848,HIGH_KN,True
2026-02-04,BEL.NS,DOWN,TRAIN,RANGE,0.7731,0.75,HIGH,ALIGNED,0.25,-1.4344,HIGH_KN,True
2026-02-04,CLEAN.NS,DOWN,TRAIN,RANGE,0.7628,0.75,HIGH,ALIGNED,0.25,1.0358,HIGH_KN,False
2026-02-04,HINDALCO.NS,DOWN,TRAIN,RANGE,0.7608,0.5,MEDIUM,ALIGNED,0.5,-3.0572,HIGH_KN,True
2026-02-04,INFY.NS,DOWN,TRAIN,RANGE,0.7502,0.75,HIGH,ALIGNED,0.25,-1.0158,HIGH_KN,True
2026-02-04,TECHM.NS,DOWN,TRAIN,RANGE,0.75,0.875,HIGH,ALIGNED,0.125,0.0547,HIGH_KN,False
2026-02-04,NAUKRI.NS,DOWN,TRAIN,RANGE,0.7365,0.75,HIGH,ALIGNED,0.25,-1.8519,HIGH_KN,True
2026-02-04,MOIL.NS,DOWN,TRAIN,RANGE,0.7355,0.625,HIGH,ALIGNED,0.375,-2.6763,HIGH_KN,True
2026-02-04,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.7241,0.5,MEDIUM,ALIGNED,0.5,-3.6317,HIGH_KN,True
2026-02-04,BANKBARODA.NS,DOWN,TRAIN,RANGE,0.7215,0.5,MEDIUM,ALIGNED,0.5,-0.1375,HIGH_KN,True
2026-02-04,ONGC.NS,DOWN,TRAIN,RANGE,0.7173,0.75,HIGH,ALIGNED,0.25,0.8429,HIGH_KN,False
