trading_date,model,direction,symbol,v3_score,knowledge_score,knowledge_conf,t1_ret_pct,t3_ret_pct,favorable,ge2pct,split
2025-10-07,V3_TOP5,UP,ENDURANCE.NS,0.9207,1.0,HIGH,-1.0132,-2.1078,0,0,TRAIN
2025-10-07,V3_TOP5,UP,IRCON.NS,0.8945,1.0,HIGH,-1.9222,-3.264,0,0,TRAIN
2025-10-07,V3_TOP5,UP,COFORGE.NS,0.8832,0.75,HIGH,1.6128,2.1227,1,0,TRAIN
2025-10-07,RAND_TOP5,UP,IRCON.NS,0.8945,1.0,HIGH,-1.9222,-3.264,0,0,TRAIN
2025-10-07,RAND_TOP5,UP,RATEGAIN.NS,0.9635,0.75,HIGH,-4.0538,-4.8548,0,0,TRAIN
2025-10-07,RAND_TOP5,UP,BSE.NS,0.8502,1.0,HIGH,0.5826,6.8932,1,0,TRAIN
2025-10-07,RAND_TOP5,UP,KALYANKJIL.NS,0.8565,0.75,HIGH,-1.179,-0.5844,0,0,TRAIN
2025-10-07,RAND_TOP5,UP,MGL.NS,0.7692,1.0,HIGH,-2.634,-1.4236,0,0,TRAIN
2025-10-08,KNOW_TOP5,UP,COFORGE.NS,0.9206,1.0,HIGH,0.3735,0.1342,1,0,TRAIN
2025-10-08,KNOW_TOP5,UP,DIVISLAB.NS,0.8359,1.0,HIGH,0.1879,7.1154,1,0,TRAIN
2025-10-08,KNOW_TOP5,UP,TATACOMM.NS,0.7928,1.0,HIGH,0.4499,6.4528,1,0,TRAIN
2025-10-08,KNOW_TOP5,UP,IDEA.NS,0.9892,0.875,HIGH,-0.1106,-3.4292,0,0,TRAIN
2025-10-08,KNOW_TOP5,UP,BSE.NS,0.8761,0.875,HIGH,3.8321,10.3288,1,1,TRAIN
2025-10-08,V3_TOP5,UP,IDEA.NS,0.9892,0.875,HIGH,-0.1106,-3.4292,0,0,TRAIN
2025-10-08,V3_TOP5,UP,COFORGE.NS,0.9206,1.0,HIGH,0.3735,0.1342,1,0,TRAIN
2025-10-08,V3_TOP5,UP,KPITTECH.NS,0.9124,0.625,HIGH,0.1378,-0.4997,1,0,TRAIN
2025-10-08,V3_TOP5,UP,BSE.NS,0.8761,0.875,HIGH,3.8321,10.3288,1,1,TRAIN
2025-10-08,V3_TOP5,UP,MPHASIS.NS,0.8627,0.875,HIGH,0.2643,-1.7716,1,0,TRAIN
2025-10-08,RAND_TOP5,UP,BSE.NS,0.8761,0.875,HIGH,3.8321,10.3288,1,1,TRAIN
2025-10-08,RAND_TOP5,UP,IDEA.NS,0.9892,0.875,HIGH,-0.1106,-3.4292,0,0,TRAIN
2025-10-08,RAND_TOP5,UP,MRPL.NS,0.8488,0.5,MEDIUM,-0.9541,-2.7872,0,0,TRAIN
2025-10-08,RAND_TOP5,UP,PARAS.NS,0.851,0.75,HIGH,1.3929,-0.4432,1,0,TRAIN
2025-10-08,RAND_TOP5,UP,JPPOWER.NS,0.7816,0.75,HIGH,-0.1113,2.1146,0,0,TRAIN
2025-10-09,KNOW_TOP5,UP,JINDALPOLY.NS,0.9524,1.0,HIGH,-1.3459,-3.5267,0,0,TRAIN
2025-10-09,KNOW_TOP5,UP,BSE.NS,0.9332,1.0,HIGH,2.3517,5.0682,1,1,TRAIN
2025-10-09,KNOW_TOP5,UP,CESC.NS,0.8733,1.0,HIGH,0.5345,-1.6564,1,0,TRAIN
2025-10-09,KNOW_TOP5,UP,GRANULES.NS,0.8264,1.0,HIGH,0.4239,0.68,1,0,TRAIN
2025-10-09,KNOW_TOP5,UP,IDEA.NS,0.9207,0.875,HIGH,0.1107,-7.4197,1,0,TRAIN
2025-10-09,V3_TOP5,UP,JINDALPOLY.NS,0.9524,1.0,HIGH,-1.3459,-3.5267,0,0,TRAIN
2025-10-09,V3_TOP5,UP,BSE.NS,0.9332,1.0,HIGH,2.3517,5.0682,1,1,TRAIN
2025-10-09,V3_TOP5,UP,IDEA.NS,0.9207,0.875,HIGH,0.1107,-7.4197,1,0,TRAIN
2025-10-09,V3_TOP5,UP,MOIL.NS,0.9005,0.875,HIGH,-0.7055,-3.5274,0,0,TRAIN
2025-10-09,V3_TOP5,UP,CESC.NS,0.8733,1.0,HIGH,0.5345,-1.6564,1,0,TRAIN
2025-10-09,RAND_TOP5,UP,MOIL.NS,0.9005,0.875,HIGH,-0.7055,-3.5274,0,0,TRAIN
2025-10-09,RAND_TOP5,UP,JINDALPOLY.NS,0.9524,1.0,HIGH,-1.3459,-3.5267,0,0,TRAIN
2025-10-09,RAND_TOP5,UP,COFORGE.NS,0.8084,0.75,HIGH,0.1279,-1.1395,1,0,TRAIN
2025-10-09,RAND_TOP5,UP,DATAPATTNS.NS,0.8168,0.75,HIGH,-0.6938,-2.3328,0,0,TRAIN
2025-10-09,RAND_TOP5,UP,TATASTEEL.NS,0.7642,0.875,HIGH,-1.4511,-3.35,0,0,TRAIN
2025-10-10,KNOW_TOP5,UP,BSE.NS,0.9293,1.0,HIGH,3.8155,2.9895,1,1,TRAIN
2025-10-10,KNOW_TOP5,UP,PRESTIGE.NS,0.8998,1.0,HIGH,-0.4317,3.3547,0,0,TRAIN
2025-10-10,KNOW_TOP5,UP,DIVISLAB.NS,0.8817,1.0,HIGH,1.2588,1.5214,1,0,TRAIN
2025-10-10,KNOW_TOP5,UP,VOLTAS.NS,0.8291,1.0,HIGH,-2.7376,-0.3669,0,0,TRAIN
2025-10-10,KNOW_TOP5,UP,CESC.NS,0.8161,1.0,HIGH,-0.2337,2.9446,0,0,TRAIN
2025-10-10,V3_TOP5,UP,TATACOMM.NS,0.944,0.75,HIGH,-3.8499,4.5396,0,0,TRAIN
2025-10-10,V3_TOP5,UP,BSE.NS,0.9293,1.0,HIGH,3.8155,2.9895,1,1,TRAIN
2025-10-10,V3_TOP5,UP,CENTUM.NS,0.9192,0.875,HIGH,-3.9541,-5.9998,0,0,TRAIN
2025-10-10,V3_TOP5,UP,PRESTIGE.NS,0.8998,1.0,HIGH,-0.4317,3.3547,0,0,TRAIN
2025-10-10,V3_TOP5,UP,ZENSARTECH.NS,0.8837,0.875,HIGH,-2.5856,-5.3027,0,0,TRAIN
2025-10-10,RAND_TOP5,UP,PRESTIGE.NS,0.8998,1.0,HIGH,-0.4317,3.3547,0,0,TRAIN
2025-10-10,RAND_TOP5,UP,TATACOMM.NS,0.944,0.75,HIGH,-3.8499,4.5396,0,0,TRAIN
2025-10-10,RAND_TOP5,UP,INTELLECT.NS,0.8394,0.75,HIGH,-2.3211,-1.3093,0,0,TRAIN
2025-10-10,RAND_TOP5,UP,YESBANK.NS,0.8421,0.75,HIGH,0.125,-2.8333,1,0,TRAIN
2025-10-10,RAND_TOP5,UP,BLUESTARCO.NS,0.8144,1.0,HIGH,-1.9188,-1.8367,0,0,TRAIN
2025-10-13,KNOW_TOP5,UP,TORNTPOWER.NS,0.8524,1.0,HIGH,0.8725,4.2069,1,0,TRAIN
2025-10-13,KNOW_TOP5,UP,BSE.NS,0.951,0.875,HIGH,-1.1187,1.3409,0,0,TRAIN
2025-10-13,KNOW_TOP5,UP,RBLBANK.NS,0.9229,0.875,HIGH,0.5172,5.7759,1,0,TRAIN
2025-10-13,KNOW_TOP5,UP,DIVISLAB.NS,0.8976,0.875,HIGH,0.0763,0.6788,1,0,TRAIN
2025-10-13,KNOW_TOP5,UP,NAVINFLUOR.NS,0.8476,0.875,HIGH,1.7922,5.1562,1,0,TRAIN
2025-10-13,V3_TOP5,UP,BSE.NS,0.951,0.875,HIGH,-1.1187,1.3409,0,0,TRAIN
2025-10-13,V3_TOP5,UP,TATACOMM.NS,0.9246,0.75,HIGH,4.1375,9.6263,1,1,TRAIN
2025-10-13,V3_TOP5,UP,RBLBANK.NS,0.9229,0.875,HIGH,0.5172,5.7759,1,0,TRAIN
2025-10-13,V3_TOP5,UP,DIVISLAB.NS,0.8976,0.875,HIGH,0.0763,0.6788,1,0,TRAIN
2025-10-13,V3_TOP5,UP,MAPMYINDIA.NS,0.881,0.75,HIGH,8.9669,3.3151,1,1,TRAIN
2025-10-13,RAND_TOP5,UP,DIVISLAB.NS,0.8976,0.875,HIGH,0.0763,0.6788,1,0,TRAIN
2025-10-13,RAND_TOP5,UP,BSE.NS,0.951,0.875,HIGH,-1.1187,1.3409,0,0,TRAIN
2025-10-13,RAND_TOP5,UP,YESBANK.NS,0.8461,0.75,HIGH,-2.9546,-3.7869,0,0,TRAIN
2025-10-13,RAND_TOP5,UP,NAVINFLUOR.NS,0.8476,0.875,HIGH,1.7922,5.1562,1,0,TRAIN
2025-10-13,RAND_TOP5,UP,NATIONALUM.NS,0.7439,0.75,HIGH,-0.6522,0.6478,0,0,TRAIN
2025-10-14,KNOW_TOP5,UP,NAVINFLUOR.NS,0.8791,1.0,HIGH,-0.239,4.3485,0,0,TRAIN
2025-10-14,KNOW_TOP5,UP,TORNTPOWER.NS,0.8175,1.0,HIGH,1.1508,1.3129,1,0,TRAIN
2025-10-14,KNOW_TOP5,UP,HCLTECH.NS,0.7459,1.0,HIGH,0.0201,-0.6152,1,0,TRAIN
2025-10-14,KNOW_TOP5,UP,BSE.NS,0.9565,0.875,HIGH,0.3268,1.5235,1,0,TRAIN
2025-10-14,KNOW_TOP5,UP,RBLBANK.NS,0.9445,0.875,HIGH,2.7616,2.7444,1,1,TRAIN
2025-10-14,V3_TOP5,UP,TATACOMM.NS,0.9678,0.75,HIGH,4.4056,2.8997,1,1,TRAIN
2025-10-14,V3_TOP5,UP,BSE.NS,0.9565,0.875,HIGH,0.3268,1.5235,1,0,TRAIN
2025-10-14,V3_TOP5,UP,MAPMYINDIA.NS,0.9519,0.75,HIGH,-4.1299,-5.3612,0,0,TRAIN
2025-10-14,V3_TOP5,UP,RBLBANK.NS,0.9445,0.875,HIGH,2.7616,2.7444,1,1,TRAIN
2025-10-14,V3_TOP5,UP,HINDZINC.NS,0.8812,0.75,HIGH,1.4931,-1.0679,1,0,TRAIN
2025-10-14,RAND_TOP5,UP,RBLBANK.NS,0.9445,0.875,HIGH,2.7616,2.7444,1,1,TRAIN
2025-10-14,RAND_TOP5,UP,TATACOMM.NS,0.9678,0.75,HIGH,4.4056,2.8997,1,1,TRAIN
2025-10-14,RAND_TOP5,UP,PRESTIGE.NS,0.8197,0.875,HIGH,4.5148,6.3981,1,1,TRAIN
2025-10-14,RAND_TOP5,UP,LAURUSLABS.NS,0.8267,0.75,HIGH,-0.3018,2.5172,0,0,TRAIN
2025-10-14,RAND_TOP5,UP,HFCL.NS,0.763,0.625,HIGH,3.0558,0.6939,1,1,TRAIN
2025-10-15,KNOW_TOP5,UP,PRESTIGE.NS,0.9336,1.0,HIGH,1.247,2.4761,1,0,TRAIN
2025-10-15,KNOW_TOP5,UP,BEML.NS,0.8954,1.0,HIGH,-1.011,-2.8629,0,0,TRAIN
2025-10-15,KNOW_TOP5,UP,M&MFIN.NS,0.8478,1.0,HIGH,-0.1872,1.0209,0,0,TRAIN
2025-10-15,KNOW_TOP5,UP,GODREJPROP.NS,0.8234,1.0,HIGH,3.2637,7.3141,1,1,TRAIN
2025-10-15,KNOW_TOP5,UP,TORNTPOWER.NS,0.8034,1.0,HIGH,2.1303,-0.4199,1,1,TRAIN
2025-10-15,V3_TOP5,UP,TATACOMM.NS,0.9814,0.75,HIGH,0.8286,-2.5574,1,0,TRAIN
2025-10-15,V3_TOP5,UP,MAPMYINDIA.NS,0.9599,0.75,HIGH,-1.1024,-1.493,0,0,TRAIN
2025-10-15,V3_TOP5,UP,PRESTIGE.NS,0.9336,1.0,HIGH,1.247,2.4761,1,0,TRAIN
2025-10-15,V3_TOP5,UP,SOBHA.NS,0.8971,0.875,HIGH,2.6279,2.9995,1,1,TRAIN
2025-10-15,V3_TOP5,UP,BEML.NS,0.8954,1.0,HIGH,-1.011,-2.8629,0,0,TRAIN
2025-10-15,RAND_TOP5,UP,SOBHA.NS,0.8971,0.875,HIGH,2.6279,2.9995,1,1,TRAIN
2025-10-15,RAND_TOP5,UP,TATACOMM.NS,0.9814,0.75,HIGH,0.8286,-2.5574,1,0,TRAIN
2025-10-15,RAND_TOP5,UP,ICICIGI.NS,0.8534,0.875,HIGH,-0.5049,-0.4554,0,0,TRAIN
2025-10-15,RAND_TOP5,UP,RBLBANK.NS,0.8647,0.75,HIGH,2.4036,9.0469,1,1,TRAIN
2025-10-15,RAND_TOP5,UP,ALKYLAMINE.NS,0.807,0.75,HIGH,1.4735,-0.0105,1,0,TRAIN
2025-10-16,KNOW_TOP5,UP,SOBHA.NS,0.9108,1.0,HIGH,-1.3385,-0.1487,0,0,TRAIN
2025-10-16,KNOW_TOP5,UP,GODREJPROP.NS,0.8853,1.0,HIGH,1.4012,3.9995,1,0,TRAIN
2025-10-16,KNOW_TOP5,UP,NAVINFLUOR.NS,0.8853,1.0,HIGH,1.0103,2.5466,1,0,TRAIN
2025-10-16,KNOW_TOP5,UP,CRAFTSMAN.NS,0.825,1.0,HIGH,-0.897,-1.0955,0,0,TRAIN
2025-10-16,KNOW_TOP5,UP,BHARATFORG.NS,0.8156,1.0,HIGH,-1.8653,-1.723,0,0,TRAIN
2025-10-16,V3_TOP5,UP,TATACOMM.NS,0.9666,0.75,HIGH,-2.2523,-2.8408,0,0,TRAIN
2025-10-16,V3_TOP5,UP,WHIRLPOOL.NS,0.9498,0.875,HIGH,11.8436,12.9019,1,1,TRAIN
2025-10-16,V3_TOP5,UP,SOBHA.NS,0.9108,1.0,HIGH,-1.3385,-0.1487,0,0,TRAIN
2025-10-16,V3_TOP5,UP,RBLBANK.NS,0.9084,0.75,HIGH,-2.3635,5.8354,0,0,TRAIN
2025-10-16,V3_TOP5,UP,ZYDUSWELL.NS,0.8865,0.875,HIGH,-1.9779,3.9345,0,0,TRAIN
2025-10-16,RAND_TOP5,UP,RBLBANK.NS,0.9084,0.75,HIGH,-2.3635,5.8354,0,0,TRAIN
2025-10-16,RAND_TOP5,UP,TATACOMM.NS,0.9666,0.75,HIGH,-2.2523,-2.8408,0,0,TRAIN
2025-10-16,RAND_TOP5,UP,PRESTIGE.NS,0.8543,0.875,HIGH,0.5481,0.9724,1,0,TRAIN
2025-10-16,RAND_TOP5,UP,ALKYLAMINE.NS,0.8608,0.875,HIGH,-0.223,-0.9802,0,0,TRAIN
2025-10-16,RAND_TOP5,UP,ONMOBILE.NS,0.7981,0.5,MEDIUM,-2.2787,-0.264,0,0,TRAIN
2025-10-17,KNOW_TOP5,UP,WHIRLPOOL.NS,0.9843,1.0,HIGH,-1.9142,1.0835,0,0,TRAIN
2025-10-17,KNOW_TOP5,UP,KALYANKJIL.NS,0.7732,1.0,HIGH,1.0309,0.8778,1,0,TRAIN
2025-10-17,KNOW_TOP5,UP,ASIANPAINT.NS,0.7696,1.0,HIGH,0.327,-0.2153,1,0,TRAIN
2025-10-17,KNOW_TOP5,UP,DATAPATTNS.NS,0.7447,1.0,HIGH,-0.8836,-0.3171,0,0,TRAIN
2025-10-17,KNOW_TOP5,UP,M&M.NS,0.7432,1.0,HIGH,-1.3188,-0.6471,0,0,TRAIN
2025-10-17,V3_TOP5,UP,WHIRLPOOL.NS,0.9843,1.0,HIGH,-1.9142,1.0835,0,0,TRAIN
2025-10-17,V3_TOP5,UP,M&MFIN.NS,0.8889,0.75,HIGH,-1.083,-0.6331,0,0,TRAIN
2025-10-17,V3_TOP5,UP,SAPPHIRE.NS,0.8853,0.75,HIGH,-0.5549,0.5722,0,0,TRAIN
2025-10-17,V3_TOP5,UP,GODREJPROP.NS,0.8826,0.875,HIGH,2.4864,1.905,1,1,TRAIN
2025-10-17,V3_TOP5,UP,MAPMYINDIA.NS,0.8652,0.75,HIGH,-0.2114,-1.7998,0,0,TRAIN
2025-10-17,RAND_TOP5,UP,GODREJPROP.NS,0.8826,0.875,HIGH,2.4864,1.905,1,1,TRAIN
2025-10-17,RAND_TOP5,UP,WHIRLPOOL.NS,0.9843,1.0,HIGH,-1.9142,1.0835,0,0,TRAIN
2025-10-17,RAND_TOP5,UP,SOBHA.NS,0.7899,0.625,HIGH,1.7237,0.5505,1,0,TRAIN
2025-10-17,RAND_TOP5,UP,MUTHOOTFIN.NS,0.7903,0.875,HIGH,-0.3689,-4.5704,0,0,TRAIN
2025-10-17,RAND_TOP5,UP,DATAPATTNS.NS,0.7447,1.0,HIGH,-0.8836,-0.3171,0,0,TRAIN
2025-10-20,KNOW_TOP5,UP,SOBHA.NS,0.9567,1.0,HIGH,-0.509,-1.1211,0,0,TRAIN
2025-10-20,KNOW_TOP5,UP,CESC.NS,0.8637,1.0,HIGH,0.776,3.0816,1,0,TRAIN
2025-10-20,KNOW_TOP5,UP,NAVINFLUOR.NS,0.8072,1.0,HIGH,0.6325,-1.8898,1,0,TRAIN
2025-10-20,KNOW_TOP5,UP,APOLLOTYRE.NS,0.7541,1.0,HIGH,1.6075,-1.4201,1,0,TRAIN
2025-10-20,KNOW_TOP5,UP,TATACONSUM.NS,0.7401,1.0,HIGH,-0.153,-1.7936,0,0,TRAIN
2025-10-20,V3_TOP5,UP,WHIRLPOOL.NS,0.9755,0.875,HIGH,2.9163,0.9353,1,1,TRAIN
2025-10-20,V3_TOP5,UP,RBLBANK.NS,0.9748,0.75,HIGH,-0.6123,-3.2757,0,0,TRAIN
2025-10-20,V3_TOP5,UP,MRPL.NS,0.9639,0.875,HIGH,-0.7061,-4.1048,0,0,TRAIN
2025-10-20,V3_TOP5,UP,SOBHA.NS,0.9567,1.0,HIGH,-0.509,-1.1211,0,0,TRAIN
2025-10-20,V3_TOP5,UP,GODREJPROP.NS,0.8726,0.625,HIGH,0.0742,-0.1745,1,0,TRAIN
2025-10-20,RAND_TOP5,UP,SOBHA.NS,0.9567,1.0,HIGH,-0.509,-1.1211,0,0,TRAIN
2025-10-20,RAND_TOP5,UP,WHIRLPOOL.NS,0.9755,0.875,HIGH,2.9163,0.9353,1,1,TRAIN
2025-10-20,RAND_TOP5,UP,NAVINFLUOR.NS,0.8072,1.0,HIGH,0.6325,-1.8898,1,0,TRAIN
2025-10-20,RAND_TOP5,UP,ZYDUSWELL.NS,0.8238,0.875,HIGH,4.1338,3.3241,1,1,TRAIN
2025-10-20,RAND_TOP5,UP,ALKYLAMINE.NS,0.7418,0.375,MEDIUM,0.4895,-1.5105,1,0,TRAIN
2025-10-21,KNOW_TOP5,UP,WHIRLPOOL.NS,0.9856,0.875,HIGH,0.136,-0.4508,1,0,TRAIN
2025-10-21,KNOW_TOP5,UP,ZYDUSWELL.NS,0.9087,0.875,HIGH,0.4706,0.1535,1,0,TRAIN
2025-10-21,KNOW_TOP5,UP,IDEA.NS,0.8856,0.875,HIGH,5.7778,10.7778,1,1,TRAIN
2025-10-21,KNOW_TOP5,UP,CESC.NS,0.8067,0.875,HIGH,0.3601,-0.2216,1,0,TRAIN
2025-10-21,KNOW_TOP5,UP,SYMPHONY.NS,0.6817,0.875,HIGH,-1.5593,-2.6923,0,0,TRAIN
2025-10-21,V3_TOP5,UP,WHIRLPOOL.NS,0.9856,0.875,HIGH,0.136,-0.4508,1,0,TRAIN
2025-10-21,V3_TOP5,UP,ZYDUSWELL.NS,0.9087,0.875,HIGH,0.4706,0.1535,1,0,TRAIN
2025-10-21,V3_TOP5,UP,IDEA.NS,0.8856,0.875,HIGH,5.7778,10.7778,1,1,TRAIN
2025-10-21,V3_TOP5,UP,RBLBANK.NS,0.8394,0.5,MEDIUM,-2.0792,-0.8009,0,0,TRAIN
2025-10-21,V3_TOP5,UP,SAPPHIRE.NS,0.8365,0.625,HIGH,-1.5447,-3.4799,0,0,TRAIN
2025-10-21,RAND_TOP5,UP,RBLBANK.NS,0.8394,0.5,MEDIUM,-2.0792,-0.8009,0,0,TRAIN
2025-10-21,RAND_TOP5,UP,WHIRLPOOL.NS,0.9856,0.875,HIGH,0.136,-0.4508,1,0,TRAIN
2025-10-21,RAND_TOP5,UP,MRPL.NS,0.726,0.75,HIGH,-2.9642,-0.4918,0,0,TRAIN
2025-10-21,RAND_TOP5,UP,RADICO.NS,0.7827,0.625,HIGH,-0.5693,-2.668,0,0,TRAIN
2025-10-21,RAND_TOP5,UP,DATAPATTNS.NS,0.6413,0.875,HIGH,-1.5517,-1.8015,0,0,TRAIN
2025-10-23,KNOW_TOP5,UP,ZENSARTECH.NS,0.9473,1.0,HIGH,0.4868,-0.0999,1,0,TRAIN
2025-10-23,KNOW_TOP5,UP,ZYDUSWELL.NS,0.9348,1.0,HIGH,-1.2424,0.5906,0,0,TRAIN
2025-10-23,KNOW_TOP5,UP,RATNAMANI.NS,0.8708,1.0,HIGH,0.9505,2.8267,1,0,TRAIN
2025-10-23,KNOW_TOP5,UP,BHARATFORG.NS,0.8401,1.0,HIGH,-1.2461,0.6153,0,0,TRAIN
2025-10-23,KNOW_TOP5,UP,LAURUSLABS.NS,0.8297,1.0,HIGH,-0.8562,2.7023,0,0,TRAIN
2025-10-23,V3_TOP5,UP,ZENSARTECH.NS,0.9473,1.0,HIGH,0.4868,-0.0999,1,0,TRAIN
2025-10-23,V3_TOP5,UP,ZYDUSWELL.NS,0.9348,1.0,HIGH,-1.2424,0.5906,0,0,TRAIN
2025-10-23,V3_TOP5,UP,RADICO.NS,0.9229,0.625,HIGH,-1.9279,-2.8934,0,0,TRAIN
2025-10-23,V3_TOP5,UP,IDFCFIRSTB.NS,0.8886,0.75,HIGH,-0.9625,0.304,0,0,TRAIN
2025-10-23,V3_TOP5,UP,RATNAMANI.NS,0.8708,1.0,HIGH,0.9505,2.8267,1,0,TRAIN
2025-10-23,RAND_TOP5,UP,IDFCFIRSTB.NS,0.8886,0.75,HIGH,-0.9625,0.304,0,0,TRAIN
2025-10-23,RAND_TOP5,UP,ZENSARTECH.NS,0.9473,1.0,HIGH,0.4868,-0.0999,1,0,TRAIN
2025-10-23,RAND_TOP5,UP,LAURUSLABS.NS,0.8297,1.0,HIGH,-0.8562,2.7023,0,0,TRAIN
2025-10-23,RAND_TOP5,UP,AXISBANK.NS,0.8304,0.75,HIGH,-1.3425,-0.993,0,0,TRAIN
2025-10-23,RAND_TOP5,UP,RAJESHEXPO.NS,0.7785,0.75,HIGH,-1.8563,-2.8253,0,0,TRAIN
2025-10-24,KNOW_TOP5,UP,IDEA.NS,0.9671,1.0,HIGH,3.6383,-2.7027,1,1,TRAIN
2025-10-24,KNOW_TOP5,UP,RATNAMANI.NS,0.9278,1.0,HIGH,5.1212,-0.4626,1,1,TRAIN
2025-10-24,KNOW_TOP5,UP,PARAS.NS,0.9159,1.0,HIGH,-0.1241,-2.6466,0,0,TRAIN
2025-10-24,KNOW_TOP5,UP,CESC.NS,0.9037,1.0,HIGH,-2.4533,-1.6464,0,0,TRAIN
2025-10-24,KNOW_TOP5,UP,NATIONALUM.NS,0.9022,1.0,HIGH,0.7497,0.8471,1,0,TRAIN
2025-10-24,V3_TOP5,UP,IDEA.NS,0.9671,1.0,HIGH,3.6383,-2.7027,1,1,TRAIN
2025-10-24,V3_TOP5,UP,IDEAFORGE.NS,0.9424,0.875,HIGH,0.3332,0.8279,1,0,TRAIN
2025-10-24,V3_TOP5,UP,RATNAMANI.NS,0.9278,1.0,HIGH,5.1212,-0.4626,1,1,TRAIN
2025-10-24,V3_TOP5,UP,PARAS.NS,0.9159,1.0,HIGH,-0.1241,-2.6466,0,0,TRAIN
2025-10-24,V3_TOP5,UP,CESC.NS,0.9037,1.0,HIGH,-2.4533,-1.6464,0,0,TRAIN
2025-10-24,RAND_TOP5,UP,PARAS.NS,0.9159,1.0,HIGH,-0.1241,-2.6466,0,0,TRAIN
2025-10-24,RAND_TOP5,UP,IDEA.NS,0.9671,1.0,HIGH,3.6383,-2.7027,1,1,TRAIN
2025-10-24,RAND_TOP5,UP,ZENSARTECH.NS,0.8812,0.875,HIGH,0.3665,-0.4224,1,0,TRAIN
2025-10-24,RAND_TOP5,UP,LAURUSLABS.NS,0.8937,0.875,HIGH,1.4842,3.8104,1,0,TRAIN
2025-10-24,RAND_TOP5,UP,VEDL.NS,0.808,1.0,HIGH,1.9471,4.1566,1,0,TRAIN
2025-10-27,KNOW_TOP5,UP,INTELLECT.NS,0.9796,1.0,HIGH,-1.9765,0.1914,0,0,TRAIN
2025-10-27,KNOW_TOP5,UP,RATNAMANI.NS,0.9569,1.0,HIGH,-3.1037,-5.8686,0,0,TRAIN
2025-10-27,KNOW_TOP5,UP,WELCORP.NS,0.9049,1.0,HIGH,1.5291,6.0821,1,0,TRAIN
2025-10-27,KNOW_TOP5,UP,INDIAMART.NS,0.8761,1.0,HIGH,1.0305,0.5906,1,0,TRAIN
2025-10-27,KNOW_TOP5,UP,COFORGE.NS,0.8739,1.0,HIGH,-1.1362,-1.251,0,0,TRAIN
2025-10-27,V3_TOP5,UP,INTELLECT.NS,0.9796,1.0,HIGH,-1.9765,0.1914,0,0,TRAIN
2025-10-27,V3_TOP5,UP,RATNAMANI.NS,0.9569,1.0,HIGH,-3.1037,-5.8686,0,0,TRAIN
2025-10-27,V3_TOP5,UP,MRPL.NS,0.9433,0.875,HIGH,2.124,8.5894,1,1,TRAIN
2025-10-27,V3_TOP5,UP,MASTEK.NS,0.9128,0.875,HIGH,-1.5082,-1.5309,0,0,TRAIN
2025-10-27,V3_TOP5,UP,CESC.NS,0.9052,0.75,HIGH,-0.7662,-0.0444,0,0,TRAIN
2025-10-27,RAND_TOP5,UP,MASTEK.NS,0.9128,0.875,HIGH,-1.5082,-1.5309,0,0,TRAIN
2025-10-27,RAND_TOP5,UP,INTELLECT.NS,0.9796,1.0,HIGH,-1.9765,0.1914,0,0,TRAIN
2025-10-27,RAND_TOP5,UP,COFORGE.NS,0.8739,1.0,HIGH,-1.1362,-1.251,0,0,TRAIN
2025-10-27,RAND_TOP5,UP,INDIAMART.NS,0.8761,1.0,HIGH,1.0305,0.5906,1,0,TRAIN
2025-10-27,RAND_TOP5,UP,LAURUSLABS.NS,0.8069,1.0,HIGH,2.0741,3.2123,1,1,TRAIN
2025-10-28,KNOW_TOP5,UP,WELCORP.NS,0.9347,1.0,HIGH,2.3184,8.9519,1,1,TRAIN
2025-10-28,KNOW_TOP5,UP,DEEPAKFERT.NS,0.933,1.0,HIGH,-1.0465,-1.8297,0,0,TRAIN
2025-10-28,KNOW_TOP5,UP,POLICYBZR.NS,0.8728,1.0,HIGH,-2.907,0.5859,0,0,TRAIN
2025-10-28,KNOW_TOP5,UP,JINDALSTEL.NS,0.8561,1.0,HIGH,-0.2701,-0.6241,0,0,TRAIN
2025-10-28,KNOW_TOP5,UP,SUZLON.NS,0.849,1.0,HIGH,3.5041,5.4785,1,1,TRAIN
2025-10-28,V3_TOP5,UP,WELCORP.NS,0.9347,1.0,HIGH,2.3184,8.9519,1,1,TRAIN
2025-10-28,V3_TOP5,UP,DEEPAKFERT.NS,0.933,1.0,HIGH,-1.0465,-1.8297,0,0,TRAIN
2025-10-28,V3_TOP5,UP,PNBHOUSING.NS,0.9117,0.875,HIGH,0.5303,-0.5142,1,0,TRAIN
2025-10-28,V3_TOP5,UP,OLECTRA.NS,0.8913,0.75,HIGH,2.0531,3.5578,1,1,TRAIN
2025-10-28,V3_TOP5,UP,POLICYBZR.NS,0.8728,1.0,HIGH,-2.907,0.5859,0,0,TRAIN
2025-10-28,RAND_TOP5,UP,OLECTRA.NS,0.8913,0.75,HIGH,2.0531,3.5578,1,1,TRAIN
2025-10-28,RAND_TOP5,UP,WELCORP.NS,0.9347,1.0,HIGH,2.3184,8.9519,1,1,TRAIN
2025-10-28,RAND_TOP5,UP,SUZLON.NS,0.849,1.0,HIGH,3.5041,5.4785,1,1,TRAIN
2025-10-28,RAND_TOP5,UP,JINDALSTEL.NS,0.8561,1.0,HIGH,-0.2701,-0.6241,0,0,TRAIN
