trading_date,model,direction,n_selected,dir_acc,ge2_rate,ge3_rate,avg_fav,avg_mfe,avg_mae,fp_rate,regime
2026-07-28,C4_Top5,UP,5,1.0,0.6,0.2,2.7244,4.8222,-0.4812,0.0,RANGE
2026-07-28,C5_Top5,UP,5,0.8,0.4,0.2,2.5507,3.6479,-0.2831,0.2,RANGE
2026-07-28,Random_5,UP,5,0.8,0.4,0.4,3.2931,4.3313,-0.3452,0.0,RANGE
2026-07-28,V3_20,DOWN,20,0.15,0.0,0.0,0.4177,0.5499,2.4654,0.55,RANGE
2026-07-28,A_V3_Top5,DOWN,5,0.0,0.0,0.0,,0.961,2.1097,0.4,RANGE
2026-07-28,A_V3_Top6,DOWN,6,0.0,0.0,0.0,,0.8668,1.9589,0.3333,RANGE
2026-07-28,C1_Top5,DOWN,5,0.4,0.0,0.0,0.456,0.6301,1.7621,0.4,RANGE
2026-07-28,C1_Top6,DOWN,6,0.3333,0.0,0.0,0.456,0.5216,1.8376,0.5,RANGE
2026-07-28,C2_Top5,DOWN,5,0.4,0.0,0.0,0.456,0.5904,1.9215,0.6,RANGE
2026-07-28,C2_Top6,DOWN,6,0.3333,0.0,0.0,0.456,0.5216,1.8376,0.5,RANGE
2026-07-28,C3_Top5,DOWN,5,0.0,0.0,0.0,,0.961,2.1097,0.4,RANGE
2026-07-28,C4_Top5,DOWN,5,0.4,0.0,0.0,0.456,0.6301,1.7621,0.4,RANGE
2026-07-28,C5_Top5,DOWN,5,0.4,0.0,0.0,0.456,0.5904,1.9215,0.6,RANGE
2026-07-28,Random_5,DOWN,5,0.2,0.0,0.0,0.3411,0.4494,2.2826,0.6,RANGE
2026-07-29,V3_20,UP,20,0.35,0.0,0.0,1.1315,1.673,1.9342,0.4,RANGE
2026-07-29,A_V3_Top5,UP,5,0.8,0.0,0.0,1.0337,1.9206,2.4773,0.2,RANGE
2026-07-29,A_V3_Top6,UP,6,0.6667,0.0,0.0,1.0337,2.0635,2.1265,0.1667,RANGE
2026-07-29,C1_Top5,UP,5,0.6,0.0,0.0,0.7562,2.5026,0.9561,0.2,RANGE
2026-07-29,C1_Top6,UP,6,0.6667,0.0,0.0,1.0325,2.6078,0.877,0.1667,RANGE
2026-07-29,C2_Top5,UP,5,0.4,0.0,0.0,1.624,1.8555,0.936,0.2,RANGE
2026-07-29,C2_Top6,UP,6,0.3333,0.0,0.0,1.624,2.0058,0.905,0.1667,RANGE
2026-07-29,C3_Top5,UP,5,0.8,0.0,0.0,1.0337,1.9206,2.4773,0.2,RANGE
2026-07-29,C4_Top5,UP,5,0.6,0.0,0.0,0.7562,2.5026,0.9561,0.2,RANGE
2026-07-29,C5_Top5,UP,5,0.4,0.0,0.0,1.624,1.8555,0.936,0.2,RANGE
2026-07-29,Random_5,UP,5,0.6,0.0,0.0,1.0833,2.0958,2.7355,0.4,RANGE
2026-07-29,V3_20,DOWN,20,0.7,0.05,0.05,1.0603,1.8056,1.5715,0.25,RANGE
2026-07-29,A_V3_Top5,DOWN,5,0.6,0.2,0.2,2.063,2.5897,2.3671,0.4,RANGE
2026-07-29,A_V3_Top6,DOWN,6,0.5,0.1667,0.1667,2.063,2.4421,2.1657,0.3333,RANGE
2026-07-29,C1_Top5,DOWN,5,0.6,0.2,0.2,2.1875,2.8972,2.4725,0.4,RANGE
2026-07-29,C1_Top6,DOWN,6,0.6667,0.1667,0.1667,1.6734,2.4707,2.3108,0.3333,RANGE
2026-07-29,C2_Top5,DOWN,5,0.6,0.2,0.2,2.1875,2.9491,1.3836,0.2,RANGE
2026-07-29,C2_Top6,DOWN,6,0.5,0.1667,0.1667,2.1875,2.6983,2.2535,0.3333,RANGE
2026-07-29,C3_Top5,DOWN,5,0.6,0.2,0.2,2.063,2.5897,2.3671,0.4,RANGE
2026-07-29,C4_Top5,DOWN,5,0.6,0.2,0.2,2.1875,2.8972,2.4725,0.4,RANGE
2026-07-29,C5_Top5,DOWN,5,0.6,0.2,0.2,2.1875,2.9491,1.3836,0.2,RANGE
2026-07-29,Random_5,DOWN,5,0.6,0.0,0.0,0.8651,1.199,2.447,0.4,RANGE
