trading_date,symbol,direction,split,regime,v3_score,gap_pct,gap_score,gap_direction,t_close,t1_open,mfe_pct,mae_pct,t1_ret_pct,information_horizon
2025-09-19,GLENMARK.NS,DOWN,TRAIN,RANGE,0.8452,0.4220218684059196,0.0,GAP_UP,2085.2,2094.0,3.7886054095530253,0.8728131594091693,-3.2323,POST_OPEN
2025-09-19,OFSS.NS,DOWN,TRAIN,RANGE,0.8076,-1.308494122865378,1.0,GAP_DOWN,9018.0,8900.0,1.7465069860279403,1.0811709913506329,0.4269,POST_OPEN
2025-09-19,BAJFINANCE.NS,DOWN,TRAIN,RANGE,0.7996,-0.25190185903571916,0.5,NO_GAP,992.45,989.95,0.34762456546929554,1.8590357196835994,1.4157,POST_OPEN
2025-09-19,BATAINDIA.NS,DOWN,TRAIN,RANGE,0.7713,0.5090086450674658,0.0,GAP_UP,1237.7,1244.0,1.3492768845439151,0.9533812717136492,-0.8483,POST_OPEN
2025-09-19,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.7587,0.2132196162046851,0.0,NO_GAP,515.9,517.0,4.652064353556895,0.2132196162046851,-3.5472,POST_OPEN
2025-09-19,NOCIL.NS,DOWN,TRAIN,RANGE,0.7547,0.0,0.5,NO_GAP,181.2,181.2,0.6622516556291314,1.2141280353201056,0.0166,POST_OPEN
2025-09-19,BRITANNIA.NS,DOWN,TRAIN,RANGE,0.7469,0.09061701952384205,0.0,NO_GAP,6069.5,6075.0,0.7331740670565967,0.6343191366669387,-0.2142,POST_OPEN
2025-09-19,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.7312,-2.844023107687743,1.0,GAP_DOWN,202.53,196.77,6.581740976645445,-2.0095788278279736,-4.0389,POST_OPEN
2025-09-19,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7271,-0.32034169781098853,1.0,GAP_DOWN,1311.1,1306.9,3.3407062771718343,-0.2288154984364299,-2.2882,POST_OPEN
2025-09-19,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.7269,0.2989983555090392,0.0,NO_GAP,1337.8,1341.8,1.173568545373005,1.2109433398116431,-0.6428,POST_OPEN
2025-09-19,M&M.NS,DOWN,TRAIN,RANGE,0.7168,0.2199242721548922,0.0,NO_GAP,3592.1001,3600.0,0.6347289709437653,0.6820522624077174,-0.2032,POST_OPEN
2025-09-19,MOIL.NS,DOWN,TRAIN,RANGE,0.7163,0.16872890888637304,0.0,NO_GAP,355.6,356.2,0.8295838020247581,1.3357705286839217,-0.3656,POST_OPEN
2025-09-19,HINDZINC.NS,DOWN,TRAIN,RANGE,0.7161,0.6069970201964425,0.0,GAP_UP,453.05,455.8,-0.5518154729058589,3.0018761726078758,1.3685,POST_OPEN
2025-09-19,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.7106,0.3782105140962333,0.0,GAP_UP,2934.8999,2946.0,-0.013632492201876012,4.327234465475294,3.84,POST_OPEN
2025-09-19,INFY.NS,DOWN,TRAIN,RANGE,0.7086,-3.7332813920270103,1.0,GAP_DOWN,1540.2,1482.7,3.7787300350603847,-1.655629139072845,-2.6425,POST_OPEN
2025-09-19,ROUTE.NS,DOWN,TRAIN,RANGE,0.7049,0.01753155680224161,0.0,NO_GAP,855.6,855.75,1.8934081346423604,0.2512856474988334,-1.6947,POST_OPEN
2025-09-19,GRSE.NS,DOWN,TRAIN,RANGE,0.6976,3.442981614401397,0.0,GAP_UP,2605.3,2695.0,-1.907649790811039,5.937895827735762,2.422,POST_OPEN
2025-09-22,ONMOBILE.NS,UP,TRAIN,RANGE,0.9668,0.015353907569481962,0.5,NO_GAP,65.13,65.14,8.168278826961473,1.3204360509749713,3.5928,POST_OPEN
2025-09-22,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9582,1.0285119125113873,1.0,GAP_UP,1152.15,1164.0,2.182875493642311,2.720999869808627,-1.7966,POST_OPEN
2025-09-22,GRSE.NS,UP,TRAIN,RANGE,0.9452,0.4721968397615406,1.0,GAP_UP,2668.3999,2681.0,0.9968558310918807,1.8138173367492572,0.4647,POST_OPEN
2025-09-22,ADANIENSOL.NS,UP,TRAIN,RANGE,0.9404,0.43737998719863835,1.0,GAP_UP,937.4,941.5,1.258800938766802,2.3842543204608546,-1.3121,POST_OPEN
2025-09-22,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.8921,0.42283298097252064,1.0,GAP_UP,1513.6,1520.0,1.3345665961945086,1.2288583509513673,0.6739,POST_OPEN
2025-09-22,RATEGAIN.NS,UP,TRAIN,RANGE,0.8892,0.5015959872321174,1.0,GAP_UP,657.9,661.2,1.7175862593099334,1.1627906976744207,1.1476,POST_OPEN
2025-09-22,NAUKRI.NS,UP,TRAIN,RANGE,0.851,0.35973760316003744,1.0,GAP_UP,1417.7,1422.8,1.1215348804401337,2.024405727586942,-1.6788,POST_OPEN
2025-09-22,CHOLAFIN.NS,UP,TRAIN,RANGE,0.8471,-0.006134969325144457,0.0,NO_GAP,1630.0,1629.9,0.840490797546023,1.2208588957055233,-0.3804,POST_OPEN
2025-09-22,COCHINSHIP.NS,UP,TRAIN,RANGE,0.8442,0.0572052628841746,0.5,NO_GAP,1922.9,1924.0,0.10921004732435957,2.4390243902439046,-1.9502,POST_OPEN
2025-09-22,CENTUM.NS,UP,TRAIN,RANGE,0.8416,-0.007116931179274033,0.0,NO_GAP,2810.2,2810.0,0.6298448509002963,1.5835171873887943,-0.5516,POST_OPEN
2025-09-22,BLUESTARCO.NS,UP,TRAIN,RANGE,0.8385,-0.04006410256409687,0.0,NO_GAP,1996.8,1996.0,0.07011217948718063,2.2886618589743613,-1.6426,POST_OPEN
2025-09-22,MUTHOOTFIN.NS,UP,TRAIN,RANGE,0.8075,0.735001288390813,1.0,GAP_UP,3047.6001,3070.0,1.0007874720833643,0.5414096160450965,0.4331,POST_OPEN
2025-09-22,M&MFIN.NS,UP,TRAIN,RANGE,0.8038,-0.4306632213608941,0.0,GAP_DOWN,290.25,289.0,-0.2583979328165342,2.67011197243755,-2.5668,POST_OPEN
2025-09-22,ASHOKLEY.NS,UP,TRAIN,RANGE,0.8017,0.10041600918089255,0.5,NO_GAP,139.42,139.56,3.6436666188495392,-0.10041600918089255,3.3137,POST_OPEN
2025-09-22,CANBK.NS,UP,TRAIN,RANGE,0.7959,-0.08412551526878476,0.0,NO_GAP,118.87,118.77,2.7088415916547426,1.6320349962143488,2.549,POST_OPEN
2025-09-22,INTELLECT.NS,UP,TRAIN,RANGE,0.7952,0.07461294534600871,0.5,NO_GAP,1072.2,1073.0,0.5735870173474877,2.2290617422122794,-0.8907,POST_OPEN
2025-09-22,IDEA.NS,UP,TRAIN,RANGE,0.7692,0.0,0.5,NO_GAP,8.39,8.39,6.912991656734202,0.47675804529202503,3.9333,POST_OPEN
2025-09-22,POLYCAB.NS,UP,TRAIN,RANGE,0.7687,-0.0914196160376135,0.0,NO_GAP,7657.0,7650.0,0.52239780592922,1.2472247616559962,-0.4832,POST_OPEN
2025-09-22,MRPL.NS,UP,TRAIN,RANGE,0.7389,0.47736372035724894,1.0,GAP_UP,129.88,130.5,0.6390514320911755,0.9855251000923992,-0.5929,POST_OPEN
2025-09-22,TORNTPHARM.NS,UP,TRAIN,RANGE,0.7385,0.6263875003798658,1.0,GAP_UP,3655.8999,3678.8,0.9108591840821356,0.42123418094680565,-0.1204,POST_OPEN
2025-09-22,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.881,-0.2612540192926116,0.5,NO_GAP,497.6,496.3,5.305466237942125,0.7435691318327997,-4.783,POST_OPEN
2025-09-22,RAILTEL.NS,DOWN,TRAIN,RANGE,0.876,-0.025809781907337737,0.5,NO_GAP,387.45,387.35,1.8712091882823634,-0.012904890953668868,-1.2905,POST_OPEN
2025-09-22,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.8682,0.33444816053511683,0.0,GAP_UP,194.35,195.0,2.1353228711088246,0.8541291484435387,-0.9159,POST_OPEN
2025-09-22,GLENMARK.NS,DOWN,TRAIN,RANGE,0.8339,0.1338090990187446,0.0,NO_GAP,2017.8,2020.5,0.3617801566062062,1.4966795519873122,-0.0496,POST_OPEN
2025-09-22,MPHASIS.NS,DOWN,TRAIN,RANGE,0.8269,-0.4347181473397188,1.0,GAP_DOWN,2852.3999,2840.0,3.470761585708937,-0.4347181473397188,-3.008,POST_OPEN
2025-09-22,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8255,0.08537279453613156,0.0,NO_GAP,5271.0,5275.5,1.451337507114403,0.48377916903812324,-0.5786,POST_OPEN
2025-09-22,COFORGE.NS,DOWN,TRAIN,RANGE,0.8133,0.06406896150037422,0.0,NO_GAP,1716.9,1718.0,3.1859747218824674,0.36694041586580184,-2.854,POST_OPEN
2025-09-22,BEML.NS,DOWN,TRAIN,RANGE,0.8021,0.2726386321626473,0.0,NO_GAP,2164.0,2169.8999,0.99121996303142,1.3170055452865093,0.1571,POST_OPEN
2025-09-22,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.7866,-0.01896273821939687,0.5,NO_GAP,210.94,210.9,1.7256091779652927,0.4456243481558708,-0.9955,POST_OPEN
2025-09-22,TATACOMM.NS,DOWN,TRAIN,RANGE,0.7725,0.8167463246415485,0.0,GAP_UP,1652.9,1666.4,0.6352471413878624,1.3370439833020775,0.1452,POST_OPEN
2025-09-22,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7647,0.7355292612727826,0.0,GAP_UP,312.7,315.0,3.309881675727522,0.8954269267668735,-2.1426,POST_OPEN
2025-09-22,NOCIL.NS,DOWN,TRAIN,RANGE,0.7608,0.645588478728687,0.0,GAP_UP,181.23,182.4,0.29244606301385145,0.9987308944435336,0.5297,POST_OPEN
2025-09-22,WELCORP.NS,DOWN,TRAIN,RANGE,0.7559,-0.34179413907099443,1.0,GAP_DOWN,892.35,889.3,1.2495097215218243,-0.34179413907099443,-1.031,POST_OPEN
2025-09-22,SOBHA.NS,DOWN,TRAIN,RANGE,0.747,-0.11279608973555622,0.5,NO_GAP,1595.8,1594.0,2.83870159167815,0.4449179095124878,-1.1092,POST_OPEN
2025-09-22,BATAINDIA.NS,DOWN,TRAIN,RANGE,0.744,0.06518904823988869,0.0,NO_GAP,1227.2,1228.0,0.9941329856584136,0.3340938722294684,-0.057,POST_OPEN
2025-09-22,LUPIN.NS,DOWN,TRAIN,RANGE,0.7313,0.6286170425064741,0.0,GAP_UP,2004.4,2017.0,0.3043304729594909,0.7832767910596505,0.1297,POST_OPEN
2025-09-22,BAJFINANCE.NS,DOWN,TRAIN,RANGE,0.7301,-0.7451564828613977,1.0,GAP_DOWN,1006.5,999.0,0.7451564828613977,2.215598609041236,1.8877,POST_OPEN
2025-09-22,BRITANNIA.NS,DOWN,TRAIN,RANGE,0.7192,0.1651118632873816,0.0,NO_GAP,6056.5,6066.5,2.1381986295715305,0.21464542227358496,-2.0226,POST_OPEN
2025-09-22,FINPIPE.NS,DOWN,TRAIN,RANGE,0.7183,-0.04164931278634043,0.5,NO_GAP,216.09,216.0,2.3555000231385126,0.07404322273125707,-2.1287,POST_OPEN
2025-09-22,OFSS.NS,DOWN,TRAIN,RANGE,0.7044,0.4582344172693542,0.0,GAP_UP,9056.5,9098.0,0.2373985535250922,1.7114779440181138,0.5245,POST_OPEN
2025-09-23,ONMOBILE.NS,UP,TRAIN,RANGE,0.9966,0.04446420631392112,0.5,NO_GAP,67.47,67.5,0.7855343115458657,4.802134281903059,-1.7489,POST_OPEN
2025-09-23,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9743,-0.48168279641168654,0.0,GAP_DOWN,1131.45,1126.0,0.9059171859118864,3.6236687436475346,-3.1994,POST_OPEN
2025-09-23,ADANIENSOL.NS,UP,TRAIN,RANGE,0.9466,-0.4540049724354178,0.0,GAP_DOWN,925.1,920.9,-0.0324289266025346,4.113068857420831,-3.9023,POST_OPEN
2025-09-23,ASHOKLEY.NS,UP,TRAIN,RANGE,0.9182,-1.0691474590391548,0.0,GAP_DOWN,144.04,142.5,-0.03471257983892473,3.0824770896972997,-1.2358,POST_OPEN
2025-09-23,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.91,0.06585012511524102,0.5,NO_GAP,1518.6,1519.6,5.215329909126831,0.43461082576056187,4.063,POST_OPEN
2025-09-23,GRSE.NS,UP,TRAIN,RANGE,0.8857,0.4513540734109034,1.0,GAP_UP,2680.8,2692.8999,2.3948075201432273,0.7385854968666172,1.2683,POST_OPEN
2025-09-23,MOIL.NS,UP,TRAIN,RANGE,0.8425,0.44150110375276164,1.0,GAP_UP,362.4,364.0,1.531456953642385,0.9381898454746129,0.0276,POST_OPEN
2025-09-23,NAUKRI.NS,UP,TRAIN,RANGE,0.8393,-0.2080493579166398,0.0,NO_GAP,1393.9,1391.0,0.8393715474567687,1.355907884353258,-0.617,POST_OPEN
2025-09-23,CANBK.NS,UP,TRAIN,RANGE,0.8391,0.656275635767023,1.0,GAP_UP,121.9,122.7,2.1739130434782483,-0.28712059064806006,0.8285,POST_OPEN
2025-09-23,PNBHOUSING.NS,UP,TRAIN,RANGE,0.8364,-0.7569386038687953,0.0,GAP_DOWN,891.75,885.0,0.6784412671712925,1.317633865993828,-0.2075,POST_OPEN
2025-09-23,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.832,2.375639847749045,1.0,GAP_UP,1523.8,1560.0,5.197532484578038,1.0959443496521892,-0.2166,POST_OPEN
2025-09-23,IDEAFORGE.NS,UP,TRAIN,RANGE,0.8083,0.39407018202288757,1.0,GAP_UP,532.9,535.0,3.3965096641020764,2.045411897166438,0.0657,POST_OPEN
2025-09-23,OLECTRA.NS,UP,TRAIN,RANGE,0.7932,-0.269299820466784,0.0,NO_GAP,1671.0,1666.5,1.1370436864153177,2.1184919210053943,-1.5619,POST_OPEN
2025-09-23,CENTUM.NS,UP,TRAIN,RANGE,0.7745,0.0,0.5,NO_GAP,2794.7,2794.7,3.982538376212119,1.2165885425984846,3.0021,POST_OPEN
2025-09-23,BPCL.NS,UP,TRAIN,RANGE,0.7689,0.015133171912840027,0.5,NO_GAP,330.4,330.45,0.6053268765133124,1.0290556900726333,-0.0151,POST_OPEN
2025-09-23,IDEA.NS,UP,TRAIN,RANGE,0.7684,0.34403669724769603,1.0,GAP_UP,8.72,8.75,0.917431192660545,1.9495412844036664,-1.4908,POST_OPEN
2025-09-23,LAURUSLABS.NS,UP,TRAIN,RANGE,0.7602,0.20328553376187664,0.5,NO_GAP,910.05,911.9,1.6427668809406049,0.2802043843744828,-0.033,POST_OPEN
2025-09-23,MARUTI.NS,UP,TRAIN,RANGE,0.7473,0.5653227309436515,1.0,GAP_UP,16097.0,16188.0,1.727029881344344,0.211219481891034,0.9443,POST_OPEN
2025-09-23,NMDC.NS,UP,TRAIN,RANGE,0.7456,0.3201024327784907,1.0,GAP_UP,78.1,78.35,0.4481434058899003,1.7285531370038298,-1.1524,POST_OPEN
2025-09-23,TORNTPHARM.NS,UP,TRAIN,RANGE,0.7437,0.506641106394623,1.0,GAP_UP,3651.5,3670.0,0.780501163905245,1.2405860605230745,-1.0105,POST_OPEN
2025-09-23,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8667,-0.5629233851731752,1.0,GAP_DOWN,5240.5,5211.0,2.070413128518267,-0.2099036351493222,-0.935,POST_OPEN
2025-09-23,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.8602,-0.08442380751372269,0.5,NO_GAP,473.8,473.4,2.4905023216547084,3.208104685521307,2.5116,POST_OPEN
2025-09-23,COFORGE.NS,DOWN,TRAIN,RANGE,0.8529,0.32376041729118565,0.0,GAP_UP,1667.9,1673.3,2.991786078302061,0.32376041729118565,-2.68,POST_OPEN
2025-09-23,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.8458,0.11943708781223528,0.0,NO_GAP,192.57,192.8,1.1787921275380309,0.5867996053383173,-0.8257,POST_OPEN
2025-09-23,RAILTEL.NS,DOWN,TRAIN,RANGE,0.8413,-0.522944175709239,1.0,GAP_DOWN,382.45,380.45,2.3924696038697846,0.37913452738920217,-2.1702,POST_OPEN
2025-09-23,MPHASIS.NS,DOWN,TRAIN,RANGE,0.8296,-0.6000180510367215,1.0,GAP_DOWN,2766.6001,2750.0,2.2518650237885796,-0.5349562446701261,-0.9289,POST_OPEN
2025-09-23,PARAS.NS,DOWN,TRAIN,RANGE,0.8269,-0.44179523141654187,1.0,GAP_DOWN,713.0,709.85,1.192145862552596,1.2622720897615736,-0.5189,POST_OPEN
2025-09-23,TATACOMM.NS,DOWN,TRAIN,RANGE,0.8008,0.5255844861958625,0.0,GAP_UP,1655.3,1664.0,0.44704887331600274,0.8759741436597634,-0.0423,POST_OPEN
2025-09-23,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.7803,-0.2777777777777879,0.5,NO_GAP,306.0,305.15,0.5555555555555536,1.6339869281045694,0.6046,POST_OPEN
2025-09-23,MASTEK.NS,DOWN,TRAIN,RANGE,0.7641,0.5281953902566583,0.0,GAP_UP,2290.8,2302.8999,6.395145800593682,0.5718482626156707,-3.3438,POST_OPEN
2025-09-23,TECHM.NS,DOWN,TRAIN,RANGE,0.7476,-0.12908485630818145,0.5,NO_GAP,1471.9,1470.0,2.235206196073114,-0.12908485630818145,-1.3248,POST_OPEN
2025-09-23,NHPC.NS,DOWN,TRAIN,RANGE,0.7462,-0.09234676209165515,0.5,NO_GAP,86.63,86.55,0.7734041325176078,1.1197044903612952,-0.3925,POST_OPEN
2025-09-23,HFCL.NS,DOWN,TRAIN,RANGE,0.7454,1.2742235200424723,0.0,GAP_UP,75.34,76.3,1.0883992567029543,1.6193257233872993,0.438,POST_OPEN
2025-09-23,OFSS.NS,DOWN,TRAIN,RANGE,0.7264,-0.17574692442882123,0.5,NO_GAP,9104.0,9088.0,1.6366432337434067,0.04393673110720808,-0.4668,POST_OPEN
2025-09-23,SOBHA.NS,DOWN,TRAIN,RANGE,0.7246,0.6273366706799344,0.0,GAP_UP,1578.1,1588.0,1.2736835435016691,1.1025917242253325,-0.2598,POST_OPEN
2025-09-23,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7243,0.9705698184095279,0.0,GAP_UP,1277.6,1290.0,0.9705698184095057,0.9705698184095279,-0.1174,POST_OPEN
2025-09-23,EMAMILTD.NS,DOWN,TRAIN,RANGE,0.7226,0.6070592316364642,0.0,GAP_UP,576.55,580.05,0.6851097042754217,0.9279333969300252,0.1908,POST_OPEN
2025-09-23,HCLTECH.NS,DOWN,TRAIN,RANGE,0.7226,-0.3287173031193191,1.0,GAP_DOWN,1429.8,1425.1,0.6854105469296323,1.0421037907399677,0.8742,POST_OPEN
2025-09-23,NATIONALUM.NS,DOWN,TRAIN,RANGE,0.7194,-0.397433441869377,1.0,GAP_DOWN,208.84,208.01,1.551426929706956,0.5889676307220704,-1.3168,POST_OPEN
2025-09-23,CLEAN.NS,DOWN,TRAIN,RANGE,0.7117,0.31790886612503844,0.0,GAP_UP,1132.4,1136.0,0.5651713175556461,2.4019780996114237,-0.415,POST_OPEN
2025-09-24,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9718,0.07304268431864713,0.5,NO_GAP,1095.25,1096.05,1.80324126911664,1.7301985847979928,-1.4335,POST_OPEN
2025-09-24,IDEA.NS,UP,TRAIN,RANGE,0.9556,0.465657741559955,1.0,GAP_UP,8.59,8.63,2.9103608847497187,0.11641443538998875,1.0477,POST_OPEN
2025-09-24,CENTUM.NS,UP,TRAIN,RANGE,0.9502,0.6461439364224164,1.0,GAP_UP,2878.6001,2897.2,0.7642603778134971,5.846595364184138,-4.5647,POST_OPEN
2025-09-24,ADANIENSOL.NS,UP,TRAIN,RANGE,0.949,0.0,0.5,NO_GAP,889.0,889.0,2.0247469066366763,0.8886389201349765,0.5849,POST_OPEN
2025-09-24,SUDARSCHEM.NS,UP,TRAIN,RANGE,0.9466,0.03288391976323801,0.5,NO_GAP,1520.5,1521.0,0.6116409075961782,6.464978625452156,-5.2483,POST_OPEN
2025-09-24,DEEPAKFERT.NS,UP,TRAIN,RANGE,0.94,0.10757451116876204,0.5,NO_GAP,1580.3,1582.0,0.10757451116876204,2.739986078592671,-2.1262,POST_OPEN
2025-09-24,ASHOKLEY.NS,UP,TRAIN,RANGE,0.8937,-0.2530577815267665,0.0,NO_GAP,142.26,141.9,-0.2530577815267665,1.5183466891606878,-1.2723,POST_OPEN
2025-09-24,GRSE.NS,UP,TRAIN,RANGE,0.8726,0.7330190069249953,1.0,GAP_UP,2714.8,2734.7,4.236039487255039,0.9392957123913415,0.0774,POST_OPEN
2025-09-24,RATEGAIN.NS,UP,TRAIN,RANGE,0.8527,-0.1593323216995346,0.0,NO_GAP,659.0,657.95,2.306525037936269,1.7905918057663062,0.5539,POST_OPEN
2025-09-24,CANBK.NS,UP,TRAIN,RANGE,0.8257,-0.008136034496775135,0.0,NO_GAP,122.91,122.9,0.341713448865022,1.3831258644536715,-1.196,POST_OPEN
2025-09-24,MOIL.NS,UP,TRAIN,RANGE,0.816,0.12413793103447368,0.5,NO_GAP,362.5,362.95,1.1862068965517336,1.0344827586206917,-0.6069,POST_OPEN
2025-09-24,SHYAMMETL.NS,UP,TRAIN,RANGE,0.8114,-0.8489333913800579,0.0,GAP_DOWN,918.8,911.0,1.2407488027862623,0.8489333913800579,0.1687,POST_OPEN
2025-09-24,PNBHOUSING.NS,UP,TRAIN,RANGE,0.808,-0.8877401955275865,0.0,GAP_DOWN,889.9,882.0,2.876727722215988,1.977750309023485,2.0058,POST_OPEN
2025-09-24,LAURUSLABS.NS,UP,TRAIN,RANGE,0.8012,0.0,0.5,NO_GAP,909.75,909.75,0.906842539159114,1.835669139873597,-1.4729,POST_OPEN
2025-09-24,CHOLAFIN.NS,UP,TRAIN,RANGE,0.7845,-0.19629493313704227,0.0,NO_GAP,1630.2,1627.0,0.2453686664213084,2.668384247331612,-2.2942,POST_OPEN
2025-09-24,APOLLOTYRE.NS,UP,TRAIN,RANGE,0.7801,-0.07074994946431046,0.0,NO_GAP,494.7,494.35,0.24257125530624535,1.313927632908829,-0.2931,POST_OPEN
2025-09-24,SAIL.NS,UP,TRAIN,RANGE,0.7796,0.044007627988862374,0.5,NO_GAP,136.34,136.4,1.6722898635763483,0.4914185125421855,0.132,POST_OPEN
2025-09-24,MUTHOOTFIN.NS,UP,TRAIN,RANGE,0.7782,-0.33351682155231543,0.0,GAP_DOWN,3088.3,3078.0,-0.33351682155231543,1.6287277790370203,-1.1884,POST_OPEN
2025-09-24,BANKBARODA.NS,UP,TRAIN,RANGE,0.7532,0.0,0.5,NO_GAP,254.37,254.37,0.7744623972952613,0.9317136454770614,-0.6093,POST_OPEN
2025-09-24,JSWSTEEL.NS,UP,TRAIN,RANGE,0.751,0.0,0.5,NO_GAP,1149.1,1149.1,0.7310068749456278,0.7919241145244005,-0.0522,POST_OPEN
2025-09-24,COFORGE.NS,DOWN,TRAIN,RANGE,0.8512,0.036964021685559345,0.0,NO_GAP,1623.2,1623.8,2.2055199605717113,1.4662395268605133,-1.9653,POST_OPEN
2025-09-24,RAJESHEXPO.NS,DOWN,TRAIN,RANGE,0.847,0.06806995496912993,0.0,NO_GAP,190.98,191.11,1.6389150696408006,0.8849094145983782,-1.0263,POST_OPEN
2025-09-24,RAILTEL.NS,DOWN,TRAIN,RANGE,0.8458,-0.3608178538019424,1.0,GAP_DOWN,374.15,372.8,0.5345449685954851,3.8353601496726064,1.7239,POST_OPEN
2025-09-24,PARAS.NS,DOWN,TRAIN,RANGE,0.8389,-0.5991822924009571,1.0,GAP_DOWN,709.3,705.05,0.8881996334414111,2.3544339489637744,0.1692,POST_OPEN
2025-09-24,PERSISTENT.NS,DOWN,TRAIN,RANGE,0.8243,-0.2215159395165145,0.5,NO_GAP,5191.5,5180.0,2.1670037561398403,0.8860637580660802,-1.7143,POST_OPEN
2025-09-24,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.8216,0.24706609017912662,0.0,NO_GAP,485.7,486.9,3.108914968087295,0.30883261272389717,-2.3677,POST_OPEN
2025-09-24,MPHASIS.NS,DOWN,TRAIN,RANGE,0.8175,0.05837863688491485,0.0,NO_GAP,2740.8999,2742.5,2.0577146943600466,0.6384764361514916,-0.8574,POST_OPEN
2025-09-24,DATAPATTNS.NS,DOWN,TRAIN,RANGE,0.798,0.14975346615120344,0.0,NO_GAP,2737.8999,2742.0,0.28488258464086647,3.6560905678107547,0.5442,POST_OPEN
2025-09-24,METROBRAND.NS,DOWN,TRAIN,RANGE,0.7937,-0.9090196693049113,1.0,GAP_DOWN,1276.1,1264.5,2.053130632395561,0.02350912937858496,-1.5281,POST_OPEN
2025-09-24,BHARATFORG.NS,DOWN,TRAIN,RANGE,0.784,0.11579818031430822,0.0,NO_GAP,1209.0,1210.4,0.41356492969396585,1.3234077750206685,-0.1406,POST_OPEN
2025-09-24,CLEAN.NS,DOWN,TRAIN,RANGE,0.7823,0.203954952558294,0.0,NO_GAP,1127.7,1130.0,0.9577015163607316,1.1793916821849715,-0.7271,POST_OPEN
2025-09-24,TECHM.NS,DOWN,TRAIN,RANGE,0.7748,-0.02754062241807631,0.5,NO_GAP,1452.4,1452.0,1.0603139630955716,0.5370421371522882,-0.5577,POST_OPEN
2025-09-24,BDL.NS,DOWN,TRAIN,RANGE,0.766,-0.6639427987742641,1.0,GAP_DOWN,1566.4,1556.0,1.0406026557712056,2.400408580183866,-0.6703,POST_OPEN
2025-09-24,TATACHEM.NS,DOWN,TRAIN,RANGE,0.7654,0.3993154592127901,0.0,GAP_UP,964.15,968.0,1.7787688637660115,0.3993154592127901,-1.2342,POST_OPEN
2025-09-24,DLF.NS,DOWN,TRAIN,RANGE,0.7539,-0.09541334423770476,0.5,NO_GAP,733.65,732.95,2.0241259456143967,0.3203162270837723,-1.7174,POST_OPEN
2025-09-24,PRESTIGE.NS,DOWN,TRAIN,RANGE,0.7488,0.019075475297247735,0.0,NO_GAP,1572.7,1573.0,3.6688497488395755,0.25433967063013263,-2.4289,POST_OPEN
2025-09-24,MASTEK.NS,DOWN,TRAIN,RANGE,0.7444,0.0812934694246259,0.0,NO_GAP,2214.2,2216.0,2.217500677445561,0.35227170084004555,-1.5717,POST_OPEN
2025-09-24,SOBHA.NS,DOWN,TRAIN,RANGE,0.7286,0.0,0.5,NO_GAP,1574.0,1574.0,1.5184243964421862,1.016518424396451,-0.9085,POST_OPEN
2025-09-24,BEL.NS,DOWN,TRAIN,RANGE,0.7264,0.0,0.5,NO_GAP,395.45,395.45,0.75862940953344,2.781641168289295,1.9471,POST_OPEN
2025-09-24,IRCON.NS,DOWN,TRAIN,RANGE,0.7234,0.0,0.5,NO_GAP,174.92,174.92,1.3034530070889505,1.7436542419391854,-1.0805,POST_OPEN
2025-09-25,IDEA.NS,UP,TRAIN,RANGE,0.9476,0.8064516129032251,1.0,GAP_UP,8.68,8.75,1.2672811059907696,8.986175115207363,-7.6037,POST_OPEN
2025-09-25,ADANIGREEN.NS,UP,TRAIN,RANGE,0.9184,0.3056829234403091,1.0,GAP_UP,1079.55,1082.85,0.6715761196794956,3.626511046269265,-2.9781,POST_OPEN
2025-09-25,INTELLECT.NS,UP,TRAIN,RANGE,0.9109,-0.4106291593901856,0.0,GAP_DOWN,1059.35,1055.0,-0.4106291593901856,7.471562750743366,-6.9099,POST_OPEN
2025-09-25,ADANIENSOL.NS,UP,TRAIN,RANGE,0.8857,0.42496085886825075,1.0,GAP_UP,894.2,898.0,0.6094833370610564,2.147170655334385,-1.6775,POST_OPEN
2025-09-25,PNBHOUSING.NS,UP,TRAIN,RANGE,0.8633,-0.21481685486092195,0.0,NO_GAP,907.75,905.8,0.10465436518865001,5.260258881850732,-4.8086,POST_OPEN
